Unnamed: 0,grid_id,zipcode,service_area,geometry,has_tree,avg_height,avg_diameter,avg_year,Populus,Acer,Ulmus,Tilia,Fraxinus,Salix,Alnus,Onbekend,Quercus,Robinia,Betula,Carpinus,Overig,Crataegus,Prunus,Platanus,Malus,num_trees
1271.0,3542.0,1432.0,Aalsmeer,"POLYGON ((4.783925651197195 52.28399355001409, 4.786873380281664 52.28399355001409, 4.786873380281664 52.282191748212284, 4.783925651197195 52.282191748212284, 4.783925651197195 52.28399355001409))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272.0,3543.0,1432.0,Aalsmeer,"POLYGON ((4.783925651197195 52.28579535181589, 4.786873380281664 52.28579535181589, 4.786873380281664 52.28399355001409, 4.783925651197195 52.28399355001409, 4.783925651197195 52.28579535181589))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273.0,3576.0,1171.0,Osdorp,"POLYGON ((4.783925651197195 52.345254811275424, 4.786873380281664 52.345254811275424, 4.786873380281664 52.34345300947362, 4.783925651197195 52.34345300947362, 4.783925651197195 52.345254811275424))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274.0,3577.0,1060.0,Osdorp,"POLYGON ((4.783925651197195 52.34705661307723, 4.786873380281664 52.34705661307723, 4.786873380281664 52.345254811275424, 4.783925651197195 52.345254811275424, 4.783925651197195 52.34705661307723))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275.0,3578.0,1060.0,Osdorp,"POLYGON ((4.783925651197195 52.34885841487903, 4.786873380281664 52.34885841487903, 4.786873380281664 52.34705661307723, 4.783925651197195 52.34705661307723, 4.783925651197195 52.34885841487903))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276.0,3579.0,1060.0,Osdorp,"POLYGON ((4.783925651197195 52.350660216680836, 4.786873380281664 52.350660216680836, 4.786873380281664 52.34885841487903, 4.783925651197195 52.34885841487903, 4.783925651197195 52.350660216680836))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277.0,3580.0,1069.0,Osdorp,"POLYGON ((4.783925651197195 52.35246201848264, 4.786873380281664 52.35246201848264, 4.786873380281664 52.350660216680836, 4.783925651197195 52.350660216680836, 4.783925651197195 52.35246201848264))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278.0,3581.0,1069.0,Osdorp,"POLYGON ((4.783925651197195 52.354263820284444, 4.786873380281664 52.354263820284444, 4.786873380281664 52.35246201848264, 4.783925651197195 52.35246201848264, 4.783925651197195 52.354263820284444))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279.0,3582.0,1069.0,Osdorp,"POLYGON ((4.783925651197195 52.35606562208625, 4.786873380281664 52.35606562208625, 4.786873380281664 52.354263820284444, 4.783925651197195 52.354263820284444, 4.783925651197195 52.35606562208625))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280.0,3583.0,1069.0,Osdorp,"POLYGON ((4.783925651197195 52.35786742388805, 4.786873380281664 52.35786742388805, 4.786873380281664 52.35606562208625, 4.783925651197195 52.35606562208625, 4.783925651197195 52.35786742388805))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281.0,3584.0,1069.0,Osdorp,"POLYGON ((4.783925651197195 52.359669225689856, 4.786873380281664 52.359669225689856, 4.786873380281664 52.35786742388805, 4.783925651197195 52.35786742388805, 4.783925651197195 52.359669225689856))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.0,3585.0,1069.0,Osdorp,"POLYGON ((4.783925651197195 52.36147102749166, 4.786873380281664 52.36147102749166, 4.786873380281664 52.359669225689856, 4.783925651197195 52.359669225689856, 4.783925651197195 52.36147102749166))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.0,3586.0,1069.0,Osdorp,"POLYGON ((4.783925651197195 52.363272829293464, 4.786873380281664 52.363272829293464, 4.786873380281664 52.36147102749166, 4.783925651197195 52.36147102749166, 4.783925651197195 52.363272829293464))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.0,3587.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.36507463109527, 4.786873380281664 52.36507463109527, 4.786873380281664 52.363272829293464, 4.783925651197195 52.363272829293464, 4.783925651197195 52.36507463109527))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285.0,3588.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.36687643289707, 4.786873380281664 52.36687643289707, 4.786873380281664 52.36507463109527, 4.783925651197195 52.36507463109527, 4.783925651197195 52.36687643289707))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286.0,3589.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.368678234698876, 4.786873380281664 52.368678234698876, 4.786873380281664 52.36687643289707, 4.783925651197195 52.36687643289707, 4.783925651197195 52.368678234698876))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287.0,3590.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.37048003650068, 4.786873380281664 52.37048003650068, 4.786873380281664 52.368678234698876, 4.783925651197195 52.368678234698876, 4.783925651197195 52.37048003650068))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288.0,3591.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.372281838302484, 4.786873380281664 52.372281838302484, 4.786873380281664 52.37048003650068, 4.783925651197195 52.37048003650068, 4.783925651197195 52.372281838302484))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289.0,3592.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.37408364010429, 4.786873380281664 52.37408364010429, 4.786873380281664 52.372281838302484, 4.783925651197195 52.372281838302484, 4.783925651197195 52.37408364010429))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290.0,3593.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.37588544190609, 4.786873380281664 52.37588544190609, 4.786873380281664 52.37408364010429, 4.783925651197195 52.37408364010429, 4.783925651197195 52.37588544190609))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291.0,3594.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.377687243707896, 4.786873380281664 52.377687243707896, 4.786873380281664 52.37588544190609, 4.783925651197195 52.37588544190609, 4.783925651197195 52.377687243707896))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292.0,3595.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.3794890455097, 4.786873380281664 52.3794890455097, 4.786873380281664 52.377687243707896, 4.783925651197195 52.377687243707896, 4.783925651197195 52.3794890455097))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.0,3596.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.381290847311504, 4.786873380281664 52.381290847311504, 4.786873380281664 52.3794890455097, 4.783925651197195 52.3794890455097, 4.783925651197195 52.381290847311504))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.0,3597.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.38309264911331, 4.786873380281664 52.38309264911331, 4.786873380281664 52.381290847311504, 4.783925651197195 52.381290847311504, 4.783925651197195 52.38309264911331))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295.0,3598.0,1067.0,Osdorp,"POLYGON ((4.783925651197195 52.38489445091511, 4.786873380281664 52.38489445091511, 4.786873380281664 52.38309264911331, 4.783925651197195 52.38309264911331, 4.783925651197195 52.38489445091511))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296.0,3599.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.386696252716916, 4.786873380281664 52.386696252716916, 4.786873380281664 52.38489445091511, 4.783925651197195 52.38489445091511, 4.783925651197195 52.386696252716916))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297.0,3600.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.38849805451872, 4.786873380281664 52.38849805451872, 4.786873380281664 52.386696252716916, 4.783925651197195 52.386696252716916, 4.783925651197195 52.38849805451872))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298.0,3601.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.390299856320524, 4.786873380281664 52.390299856320524, 4.786873380281664 52.38849805451872, 4.783925651197195 52.38849805451872, 4.783925651197195 52.390299856320524))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299.0,3602.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.39210165812233, 4.786873380281664 52.39210165812233, 4.786873380281664 52.390299856320524, 4.783925651197195 52.390299856320524, 4.783925651197195 52.39210165812233))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300.0,3603.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.39390345992413, 4.786873380281664 52.39390345992413, 4.786873380281664 52.39210165812233, 4.783925651197195 52.39210165812233, 4.783925651197195 52.39390345992413))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301.0,3604.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.39570526172594, 4.786873380281664 52.39570526172594, 4.786873380281664 52.39390345992413, 4.783925651197195 52.39390345992413, 4.783925651197195 52.39570526172594))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.0,3605.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.39750706352774, 4.786873380281664 52.39750706352774, 4.786873380281664 52.39570526172594, 4.783925651197195 52.39570526172594, 4.783925651197195 52.39750706352774))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303.0,3606.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.399308865329544, 4.786873380281664 52.399308865329544, 4.786873380281664 52.39750706352774, 4.783925651197195 52.39750706352774, 4.783925651197195 52.399308865329544))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304.0,3607.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.40111066713135, 4.786873380281664 52.40111066713135, 4.786873380281664 52.399308865329544, 4.783925651197195 52.399308865329544, 4.783925651197195 52.40111066713135))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305.0,3608.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.40291246893315, 4.786873380281664 52.40291246893315, 4.786873380281664 52.40111066713135, 4.783925651197195 52.40111066713135, 4.783925651197195 52.40291246893315))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306.0,3609.0,1046.0,GBA,"POLYGON ((4.783925651197195 52.40471427073496, 4.786873380281664 52.40471427073496, 4.786873380281664 52.40291246893315, 4.783925651197195 52.40291246893315, 4.783925651197195 52.40471427073496))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307.0,3610.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.40651607253676, 4.786873380281664 52.40651607253676, 4.786873380281664 52.40471427073496, 4.783925651197195 52.40471427073496, 4.783925651197195 52.40651607253676))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308.0,3611.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.408317874338564, 4.786873380281664 52.408317874338564, 4.786873380281664 52.40651607253676, 4.783925651197195 52.40651607253676, 4.783925651197195 52.408317874338564))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309.0,3612.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.41011967614037, 4.786873380281664 52.41011967614037, 4.786873380281664 52.408317874338564, 4.783925651197195 52.408317874338564, 4.783925651197195 52.41011967614037))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310.0,3613.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.41192147794217, 4.786873380281664 52.41192147794217, 4.786873380281664 52.41011967614037, 4.783925651197195 52.41011967614037, 4.783925651197195 52.41192147794217))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311.0,3614.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.41372327974398, 4.786873380281664 52.41372327974398, 4.786873380281664 52.41192147794217, 4.783925651197195 52.41192147794217, 4.783925651197195 52.41372327974398))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312.0,3615.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.41552508154578, 4.786873380281664 52.41552508154578, 4.786873380281664 52.41372327974398, 4.783925651197195 52.41372327974398, 4.783925651197195 52.41552508154578))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313.0,3616.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.417326883347584, 4.786873380281664 52.417326883347584, 4.786873380281664 52.41552508154578, 4.783925651197195 52.41552508154578, 4.783925651197195 52.417326883347584))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314.0,3617.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.41912868514939, 4.786873380281664 52.41912868514939, 4.786873380281664 52.417326883347584, 4.783925651197195 52.417326883347584, 4.783925651197195 52.41912868514939))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315.0,3618.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.42093048695119, 4.786873380281664 52.42093048695119, 4.786873380281664 52.41912868514939, 4.783925651197195 52.41912868514939, 4.783925651197195 52.42093048695119))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316.0,3619.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.422732288753, 4.786873380281664 52.422732288753, 4.786873380281664 52.42093048695119, 4.783925651197195 52.42093048695119, 4.783925651197195 52.422732288753))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317.0,3620.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.4245340905548, 4.786873380281664 52.4245340905548, 4.786873380281664 52.422732288753, 4.783925651197195 52.422732288753, 4.783925651197195 52.4245340905548))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318.0,3621.0,1045.0,GBA,"POLYGON ((4.783925651197195 52.426335892356605, 4.786873380281664 52.426335892356605, 4.786873380281664 52.4245340905548, 4.783925651197195 52.4245340905548, 4.783925651197195 52.426335892356605))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319.0,3637.0,1045.0,Uithoorn,"POLYGON ((4.786873380281664 52.22993949595997, 4.789821109366133 52.22993949595997, 4.789821109366133 52.228137694158164, 4.786873380281664 52.228137694158164, 4.786873380281664 52.22993949595997))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320.0,3638.0,1424.0,Uithoorn,"POLYGON ((4.786873380281664 52.23174129776177, 4.789821109366133 52.23174129776177, 4.789821109366133 52.22993949595997, 4.786873380281664 52.22993949595997, 4.786873380281664 52.23174129776177))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321.0,3639.0,1424.0,Uithoorn,"POLYGON ((4.786873380281664 52.233543099563576, 4.789821109366133 52.233543099563576, 4.789821109366133 52.23174129776177, 4.786873380281664 52.23174129776177, 4.786873380281664 52.233543099563576))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322.0,3640.0,1424.0,Uithoorn,"POLYGON ((4.786873380281664 52.23534490136538, 4.789821109366133 52.23534490136538, 4.789821109366133 52.233543099563576, 4.786873380281664 52.233543099563576, 4.786873380281664 52.23534490136538))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323.0,3641.0,1424.0,Uithoorn,"POLYGON ((4.786873380281664 52.237146703167184, 4.789821109366133 52.237146703167184, 4.789821109366133 52.23534490136538, 4.786873380281664 52.23534490136538, 4.786873380281664 52.237146703167184))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324.0,3642.0,1424.0,Uithoorn,"POLYGON ((4.786873380281664 52.23894850496899, 4.789821109366133 52.23894850496899, 4.789821109366133 52.237146703167184, 4.786873380281664 52.237146703167184, 4.786873380281664 52.23894850496899))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325.0,3643.0,1424.0,Uithoorn,"POLYGON ((4.786873380281664 52.24075030677079, 4.789821109366133 52.24075030677079, 4.789821109366133 52.23894850496899, 4.786873380281664 52.23894850496899, 4.786873380281664 52.24075030677079))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326.0,3644.0,1424.0,Uithoorn,"POLYGON ((4.786873380281664 52.242552108572596, 4.789821109366133 52.242552108572596, 4.789821109366133 52.24075030677079, 4.786873380281664 52.24075030677079, 4.786873380281664 52.242552108572596))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327.0,3645.0,1424.0,Uithoorn,"POLYGON ((4.786873380281664 52.2443539103744, 4.789821109366133 52.2443539103744, 4.789821109366133 52.242552108572596, 4.786873380281664 52.242552108572596, 4.786873380281664 52.2443539103744))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328.0,3646.0,1424.0,Uithoorn,"POLYGON ((4.786873380281664 52.246155712176204, 4.789821109366133 52.246155712176204, 4.789821109366133 52.2443539103744, 4.786873380281664 52.2443539103744, 4.786873380281664 52.246155712176204))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329.0,3647.0,1424.0,Uithoorn,"POLYGON ((4.786873380281664 52.24795751397801, 4.789821109366133 52.24795751397801, 4.789821109366133 52.246155712176204, 4.786873380281664 52.246155712176204, 4.786873380281664 52.24795751397801))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330.0,3648.0,1424.0,Aalsmeer,"POLYGON ((4.786873380281664 52.24975931577981, 4.789821109366133 52.24975931577981, 4.789821109366133 52.24795751397801, 4.786873380281664 52.24795751397801, 4.786873380281664 52.24975931577981))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331.0,3649.0,1424.0,Aalsmeer,"POLYGON ((4.786873380281664 52.251561117581616, 4.789821109366133 52.251561117581616, 4.789821109366133 52.24975931577981, 4.786873380281664 52.24975931577981, 4.786873380281664 52.251561117581616))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332.0,3650.0,1424.0,Aalsmeer,"POLYGON ((4.786873380281664 52.25336291938342, 4.789821109366133 52.25336291938342, 4.789821109366133 52.251561117581616, 4.786873380281664 52.251561117581616, 4.786873380281664 52.25336291938342))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333.0,3651.0,1424.0,Aalsmeer,"POLYGON ((4.786873380281664 52.255164721185224, 4.789821109366133 52.255164721185224, 4.789821109366133 52.25336291938342, 4.786873380281664 52.25336291938342, 4.786873380281664 52.255164721185224))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334.0,3652.0,1424.0,Aalsmeer,"POLYGON ((4.786873380281664 52.25696652298703, 4.789821109366133 52.25696652298703, 4.789821109366133 52.255164721185224, 4.786873380281664 52.255164721185224, 4.786873380281664 52.25696652298703))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335.0,3653.0,1424.0,Aalsmeer,"POLYGON ((4.786873380281664 52.25876832478883, 4.789821109366133 52.25876832478883, 4.789821109366133 52.25696652298703, 4.786873380281664 52.25696652298703, 4.786873380281664 52.25876832478883))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336.0,3654.0,1431.0,Aalsmeer,"POLYGON ((4.786873380281664 52.260570126590636, 4.789821109366133 52.260570126590636, 4.789821109366133 52.25876832478883, 4.786873380281664 52.25876832478883, 4.786873380281664 52.260570126590636))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337.0,3655.0,1431.0,Aalsmeer,"POLYGON ((4.786873380281664 52.26237192839244, 4.789821109366133 52.26237192839244, 4.789821109366133 52.260570126590636, 4.786873380281664 52.260570126590636, 4.786873380281664 52.26237192839244))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.0,3656.0,1431.0,Aalsmeer,"POLYGON ((4.786873380281664 52.264173730194244, 4.789821109366133 52.264173730194244, 4.789821109366133 52.26237192839244, 4.786873380281664 52.26237192839244, 4.786873380281664 52.264173730194244))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.0,3657.0,1431.0,Aalsmeer,"POLYGON ((4.786873380281664 52.26597553199605, 4.789821109366133 52.26597553199605, 4.789821109366133 52.264173730194244, 4.786873380281664 52.264173730194244, 4.786873380281664 52.26597553199605))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
