Date,Hour,has_roadsign,Gemiddelde hoogte onderkant bord,Gemiddelde kijkrichting,Scheiding,Buispaal,Flespaal,Lichtmast,Overig,Mast,Bouwwerk,Portaal,Hekwerk,VRI-Mast,Muur,grid_id,LON,LAT,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2013-03-15,21,True,2.382,160.417,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708,4.764765412148146,52.35696652298716,2.2695,82.338295,-0.4305,-3.7040977,0.0,0.0,0.0,0.01,3.0,1010.0,1010.3759,100.0,97.0,98.0,98.0,0.01818232,0.12744135,25.942488,41.43911,177.6141,182.4895,41.399998,0.86950004,1.4695001,4.3195,7.4195,0.611,0.598,0.599,0.626
2012-01-05,20,True,2.16,145.733,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861,4.744131308556863,52.40741697343766,5.3195,78.99197,1.9695001,-4.091637,0.2,0.2,0.0,0.0,51.0,1001.7,1001.823,44.1,14.0,42.0,21.0,0.042621724,0.18785536,52.1851,72.80372,314.72052,315.0001,82.439995,6.0695,7.1695,8.2195,10.4695,0.465,0.469,0.466,0.442
2008-06-19,15,True,2.472,206.056,0.0,1.0,23.0,15.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,9859,4.9327859699628815,52.403813369834054,17.9065,58.90602,9.7565,14.249508,0.0,0.0,0.0,0.0,1.0,1010.7,1010.9375,20.099998,9.0,20.0,0.0,0.3252089,0.84381735,25.14852,34.488674,256.75946,256.1088,56.16,18.6065,15.2565,13.9565,10.106501,0.497,0.51,0.557,0.654
2010-02-02,13,True,2.173,126.173,0.0,0.0,57.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8575,4.903308679118192,52.34255210857271,3.9980001,94.18888,3.148,-1.7397494,1.3,1.3,0.0,0.02,61.0,1000.8,1000.06,100.0,100.0,100.0,99.0,0.022375368,0.047383904,28.460497,45.448483,235.30478,237.94655,53.639996,0.448,0.848,3.348,9.148,0.717,0.672,0.652,0.604
2019-02-09,9,True,2.371,124.143,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362,4.755922224894738,52.40921877523947,8.061001,65.862305,2.0609999,-0.5462394,0.0,0.0,0.0,0.0,1.0,997.5,996.5311,43.200005,6.0,18.0,90.0,0.09986732,0.368506,46.784767,70.16584,230.30737,231.24835,82.439995,6.461,6.261,5.361,8.011001,0.41,0.412,0.399,0.358
2017-02-23,14,True,1.914,132.462,0.0,2.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14310,5.038904217003768,52.31552508154565,9.35,73.22863,4.8,1.184629,0.3,0.3,0.0,0.0,51.0,985.8,986.03845,19.2,8.0,20.0,0.0,0.114506684,0.3152824,47.357445,70.07435,238.36401,239.08679,89.27999,8.35,7.4,5.55,8.35,0.741,0.706,0.642,0.619
2023-09-19,13,True,2.419,182.831,1.0,3.0,49.0,11.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8340,4.897413220949254,52.36957913559978,17.9525,75.961945,13.6525,13.814116,0.5,0.5,0.0,0.0,53.0,1006.4,1004.8659,100.0,61.0,95.0,97.0,0.18871285,0.494923,36.44722,54.119865,212.90524,213.05583,72.72,17.0025,16.8525,16.8025,13.3525,0.646,0.603,0.533,0.633
2017-07-20,21,True,2.52,196.986,0.0,23.0,27.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,8708,4.90625640820266,52.35696652298716,15.924,77.65301,12.024,14.935726,0.0,0.0,0.0,0.0,2.0,1011.6,1011.361,63.300003,19.0,44.0,66.0,0.018975474,0.40469372,11.090103,20.140705,234.24602,245.72557,27.0,18.874,19.824001,16.474,11.824,0.662,0.547,0.503,0.622
2020-02-09,20,True,2.486,124.125,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342,4.803085890246244,52.37318273920339,10.887,88.0579,8.987,3.4931931,1.8,1.8,0.0,0.0,61.0,983.3,983.1817,100.0,100.0,96.0,43.0,0.02824435,0.15583372,48.888477,76.75687,233.38315,233.77496,103.32,9.137,6.837,7.437,10.287001,0.738,0.684,0.686,0.653
2021-03-11,11,True,2.562,215.793,0.0,0.0,63.0,6.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,8463,4.900360950033722,52.36597553199617,9.9,69.84057,4.65,1.2609234,0.1,0.1,0.0,0.0,51.0,991.3,991.5391,100.0,99.0,100.0,83.0,0.12077996,0.36853105,50.392284,76.795685,243.25197,243.55513,108.0,8.5,5.85,6.55,9.25,0.686,0.666,0.677,0.683
2020-02-24,17,True,2.471,220.0,0.0,63.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6961,4.864988201020093,52.36237192839256,9.385,88.828,7.6349998,3.3257613,0.2,0.2,0.0,0.0,51.0,1001.6,1000.6317,100.0,37.0,81.0,98.0,0.035283495,0.13187361,37.34295,59.722034,236.0035,237.55531,69.84,7.935,7.185,7.8849998,9.885,0.754,0.752,0.719,0.683
2022-10-05,16,True,2.117,195.0,0.0,6.0,14.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,10934,4.959315531723102,52.31372327974385,17.536999,66.98724,11.337001,13.357319,0.0,0.0,0.0,0.0,3.0,1011.4,1011.4,100.0,100.0,20.0,0.0,0.14043754,0.6622515,31.487139,48.73315,210.96368,212.6335,54.719997,16.237,13.987,13.937,13.837001,0.6,0.607,0.478,0.607
2008-03-01,8,True,1.976,154.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4614,4.808981348415181,52.412822378843074,8.3545,69.03873,3.0045,-1.5274181,0.0,0.0,0.0,0.0,2.0,994.1,993.256,73.5,51.0,46.0,0.0,0.09381857,0.3409384,56.697426,81.739815,287.74475,288.75424,92.88,7.3545003,7.2545004,6.9545,9.054501,0.628,0.602,0.601,0.599
2019-03-07,16,True,2.353,268.455,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4959,4.8178245356685885,52.35876832478895,8.8785,70.87015,3.8785,1.7879038,0.1,0.1,0.0,0.0,51.0,991.9,990.8195,11.4,10.0,4.0,0.0,0.100896746,0.33233857,38.70628,59.136505,226.50737,227.96101,76.32,9.6285,8.1785,7.7785,9.6785,0.709,0.702,0.659,0.624
2021-01-29,17,True,2.575,243.368,0.0,0.0,14.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14427,5.041851946088236,52.301110667131226,7.587,88.06469,5.737,2.2761412,0.1,0.1,0.0,0.0,51.0,994.5,994.3791,83.7,93.0,0.0,0.0,0.030111229,0.12474555,29.162226,46.148857,270.7073,273.1302,48.96,7.187,5.587,6.037,10.587001,0.731,0.736,0.702,0.637
2023-03-13,14,True,1.421,222.222,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8481,4.900360950033722,52.398407964428635,14.0935,61.884148,6.8935003,6.1663065,0.0,0.0,0.0,0.0,0.0,991.3,991.3,15.599999,16.0,2.0,0.0,0.23750173,0.6137751,48.917625,74.41645,227.38597,227.74503,90.36,12.143499,6.4935,5.9935,9.4935,0.702,0.703,0.682,0.667
2020-08-26,5,True,2.502,213.516,0.0,59.0,26.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8959,4.912151866371598,52.35876832478895,16.4545,83.25082,13.6045,11.30406,0.8,0.8,0.0,0.0,53.0,998.4,997.8112,100.0,100.0,96.0,19.0,0.06703923,0.31371403,43.274933,67.96377,250.05753,251.46898,79.2,15.7045,17.3045,17.7545,12.7045,0.654,0.553,0.474,0.625
2022-02-20,11,True,2.314,173.424,0.0,0.0,58.0,2.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,10798,4.956367802638635,52.29390345992402,9.646,89.15247,7.946,3.4450626,1.0,1.0,0.0,0.0,55.0,1003.3,1001.484,100.0,100.0,100.0,100.0,0.05633461,0.13030553,38.84832,59.456703,237.4881,238.61983,66.6,7.746,6.496,7.396,9.646,0.754,0.743,0.711,0.68
2018-11-20,7,True,2.514,220.057,0.0,26.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9707,4.929838240878413,52.35516472118534,3.224,77.2557,-0.376,-3.1906276,0.0,0.0,0.0,0.0,3.0,1013.4,1013.14954,100.0,100.0,18.0,0.0,0.029560823,0.17561108,29.024128,44.84854,82.875084,84.47256,51.839996,4.074,6.024,10.474,13.674,0.539,0.537,0.478,0.601
2020-02-22,14,True,3.138,265.6,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8355,4.897413220949254,52.396606162626846,11.2065,79.04351,7.7064996,5.217682,0.1,0.1,0.0,0.0,51.0,1014.4,1014.6441,100.0,51.0,47.0,97.0,0.112772554,0.27932966,36.982006,57.735962,238.94066,240.07796,71.64,9.356501,7.5565,7.8065,10.0065,0.704,0.715,0.709,0.663
