grid_id,service_area,geometry,has_roadsign,Gemiddelde hoogte onderkant bord,Gemiddelde kijkrichting,Scheiding,Buispaal,Flespaal,Lichtmast,Overig,Mast,Bouwwerk,Portaal,Hekwerk,VRI-Mast,Muur
5518,Uithoorn,"POLYGON ((4.8310893165487 52.24075030677079, 4.834037045633169 52.24075030677079, 4.834037045633169 52.23894850496899, 4.8310893165487 52.23894850496899, 4.8310893165487 52.24075030677079))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5519,Uithoorn,"POLYGON ((4.8310893165487 52.242552108572596, 4.834037045633169 52.242552108572596, 4.834037045633169 52.24075030677079, 4.8310893165487 52.24075030677079, 4.8310893165487 52.242552108572596))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5520,Uithoorn,"POLYGON ((4.8310893165487 52.2443539103744, 4.834037045633169 52.2443539103744, 4.834037045633169 52.242552108572596, 4.8310893165487 52.242552108572596, 4.8310893165487 52.2443539103744))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5521,Uithoorn,"POLYGON ((4.8310893165487 52.246155712176204, 4.834037045633169 52.246155712176204, 4.834037045633169 52.2443539103744, 4.8310893165487 52.2443539103744, 4.8310893165487 52.246155712176204))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5522,Uithoorn,"POLYGON ((4.8310893165487 52.24795751397801, 4.834037045633169 52.24795751397801, 4.834037045633169 52.246155712176204, 4.8310893165487 52.246155712176204, 4.8310893165487 52.24795751397801))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523,Uithoorn,"POLYGON ((4.8310893165487 52.24975931577981, 4.834037045633169 52.24975931577981, 4.834037045633169 52.24795751397801, 4.8310893165487 52.24795751397801, 4.8310893165487 52.24975931577981))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5524,Uithoorn,"POLYGON ((4.8310893165487 52.251561117581616, 4.834037045633169 52.251561117581616, 4.834037045633169 52.24975931577981, 4.8310893165487 52.24975931577981, 4.8310893165487 52.251561117581616))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5525,Uithoorn,"POLYGON ((4.8310893165487 52.25336291938342, 4.834037045633169 52.25336291938342, 4.834037045633169 52.251561117581616, 4.8310893165487 52.251561117581616, 4.8310893165487 52.25336291938342))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5526,Uithoorn,"POLYGON ((4.8310893165487 52.255164721185224, 4.834037045633169 52.255164721185224, 4.834037045633169 52.25336291938342, 4.8310893165487 52.25336291938342, 4.8310893165487 52.255164721185224))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5527,Uithoorn,"POLYGON ((4.8310893165487 52.25696652298703, 4.834037045633169 52.25696652298703, 4.834037045633169 52.255164721185224, 4.8310893165487 52.255164721185224, 4.8310893165487 52.25696652298703))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5528,Uithoorn,"POLYGON ((4.8310893165487 52.25876832478883, 4.834037045633169 52.25876832478883, 4.834037045633169 52.25696652298703, 4.8310893165487 52.25696652298703, 4.8310893165487 52.25876832478883))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5529,Uithoorn,"POLYGON ((4.8310893165487 52.260570126590636, 4.834037045633169 52.260570126590636, 4.834037045633169 52.25876832478883, 4.8310893165487 52.25876832478883, 4.8310893165487 52.260570126590636))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5530,Uithoorn,"POLYGON ((4.8310893165487 52.26237192839244, 4.834037045633169 52.26237192839244, 4.834037045633169 52.260570126590636, 4.8310893165487 52.260570126590636, 4.8310893165487 52.26237192839244))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,Uithoorn,"POLYGON ((4.8310893165487 52.264173730194244, 4.834037045633169 52.264173730194244, 4.834037045633169 52.26237192839244, 4.8310893165487 52.26237192839244, 4.8310893165487 52.264173730194244))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5532,Uithoorn,"POLYGON ((4.8310893165487 52.26597553199605, 4.834037045633169 52.26597553199605, 4.834037045633169 52.264173730194244, 4.8310893165487 52.264173730194244, 4.8310893165487 52.26597553199605))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5533,Uithoorn,"POLYGON ((4.8310893165487 52.26777733379785, 4.834037045633169 52.26777733379785, 4.834037045633169 52.26597553199605, 4.8310893165487 52.26597553199605, 4.8310893165487 52.26777733379785))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5534,Uithoorn,"POLYGON ((4.8310893165487 52.269579135599656, 4.834037045633169 52.269579135599656, 4.834037045633169 52.26777733379785, 4.8310893165487 52.26777733379785, 4.8310893165487 52.269579135599656))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5535,Uithoorn,"POLYGON ((4.8310893165487 52.27138093740146, 4.834037045633169 52.27138093740146, 4.834037045633169 52.269579135599656, 4.8310893165487 52.269579135599656, 4.8310893165487 52.27138093740146))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5536,Uithoorn,"POLYGON ((4.8310893165487 52.273182739203264, 4.834037045633169 52.273182739203264, 4.834037045633169 52.27138093740146, 4.8310893165487 52.27138093740146, 4.8310893165487 52.273182739203264))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5537,Uithoorn,"POLYGON ((4.8310893165487 52.27498454100507, 4.834037045633169 52.27498454100507, 4.834037045633169 52.273182739203264, 4.8310893165487 52.273182739203264, 4.8310893165487 52.27498454100507))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5538,Uithoorn,"POLYGON ((4.8310893165487 52.27678634280687, 4.834037045633169 52.27678634280687, 4.834037045633169 52.27498454100507, 4.8310893165487 52.27498454100507, 4.8310893165487 52.27678634280687))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5539,Uithoorn,"POLYGON ((4.8310893165487 52.278588144608676, 4.834037045633169 52.278588144608676, 4.834037045633169 52.27678634280687, 4.8310893165487 52.27678634280687, 4.8310893165487 52.278588144608676))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5540,Amstelveen,"POLYGON ((4.8310893165487 52.28038994641048, 4.834037045633169 52.28038994641048, 4.834037045633169 52.278588144608676, 4.8310893165487 52.278588144608676, 4.8310893165487 52.28038994641048))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5541,Amstelveen,"POLYGON ((4.8310893165487 52.282191748212284, 4.834037045633169 52.282191748212284, 4.834037045633169 52.28038994641048, 4.8310893165487 52.28038994641048, 4.8310893165487 52.282191748212284))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5542,Amstelveen,"POLYGON ((4.8310893165487 52.28399355001409, 4.834037045633169 52.28399355001409, 4.834037045633169 52.282191748212284, 4.8310893165487 52.282191748212284, 4.8310893165487 52.28399355001409))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5543,Amstelveen,"POLYGON ((4.8310893165487 52.28579535181589, 4.834037045633169 52.28579535181589, 4.834037045633169 52.28399355001409, 4.8310893165487 52.28399355001409, 4.8310893165487 52.28579535181589))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5544,Amstelveen,"POLYGON ((4.8310893165487 52.287597153617696, 4.834037045633169 52.287597153617696, 4.834037045633169 52.28579535181589, 4.8310893165487 52.28579535181589, 4.8310893165487 52.287597153617696))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5545,Amstelveen,"POLYGON ((4.8310893165487 52.2893989554195, 4.834037045633169 52.2893989554195, 4.834037045633169 52.287597153617696, 4.8310893165487 52.287597153617696, 4.8310893165487 52.2893989554195))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5546,Amstelveen,"POLYGON ((4.8310893165487 52.291200757221304, 4.834037045633169 52.291200757221304, 4.834037045633169 52.2893989554195, 4.8310893165487 52.2893989554195, 4.8310893165487 52.291200757221304))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5547,Amstelveen,"POLYGON ((4.8310893165487 52.29300255902311, 4.834037045633169 52.29300255902311, 4.834037045633169 52.291200757221304, 4.8310893165487 52.291200757221304, 4.8310893165487 52.29300255902311))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5548,Amstelveen,"POLYGON ((4.8310893165487 52.29480436082491, 4.834037045633169 52.29480436082491, 4.834037045633169 52.29300255902311, 4.8310893165487 52.29300255902311, 4.8310893165487 52.29480436082491))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,Amstelveen,"POLYGON ((4.8310893165487 52.296606162626716, 4.834037045633169 52.296606162626716, 4.834037045633169 52.29480436082491, 4.8310893165487 52.29480436082491, 4.8310893165487 52.296606162626716))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550,Amstelveen,"POLYGON ((4.8310893165487 52.29840796442852, 4.834037045633169 52.29840796442852, 4.834037045633169 52.296606162626716, 4.8310893165487 52.296606162626716, 4.8310893165487 52.29840796442852))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5551,Amstelveen,"POLYGON ((4.8310893165487 52.300209766230324, 4.834037045633169 52.300209766230324, 4.834037045633169 52.29840796442852, 4.8310893165487 52.29840796442852, 4.8310893165487 52.300209766230324))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5552,Amstelveen,"POLYGON ((4.8310893165487 52.30201156803213, 4.834037045633169 52.30201156803213, 4.834037045633169 52.300209766230324, 4.8310893165487 52.300209766230324, 4.8310893165487 52.30201156803213))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5553,Amstelveen,"POLYGON ((4.8310893165487 52.30381336983393, 4.834037045633169 52.30381336983393, 4.834037045633169 52.30201156803213, 4.8310893165487 52.30201156803213, 4.8310893165487 52.30381336983393))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5554,Amstelveen,"POLYGON ((4.8310893165487 52.305615171635736, 4.834037045633169 52.305615171635736, 4.834037045633169 52.30381336983393, 4.8310893165487 52.30381336983393, 4.8310893165487 52.305615171635736))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5555,Amstelveen,"POLYGON ((4.8310893165487 52.30741697343754, 4.834037045633169 52.30741697343754, 4.834037045633169 52.305615171635736, 4.8310893165487 52.305615171635736, 4.8310893165487 52.30741697343754))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5556,Amstelveen,"POLYGON ((4.8310893165487 52.309218775239344, 4.834037045633169 52.309218775239344, 4.834037045633169 52.30741697343754, 4.8310893165487 52.30741697343754, 4.8310893165487 52.309218775239344))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5557,Amstelveen,"POLYGON ((4.8310893165487 52.31102057704115, 4.834037045633169 52.31102057704115, 4.834037045633169 52.309218775239344, 4.8310893165487 52.309218775239344, 4.8310893165487 52.31102057704115))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,Amstelveen,"POLYGON ((4.8310893165487 52.31282237884295, 4.834037045633169 52.31282237884295, 4.834037045633169 52.31102057704115, 4.8310893165487 52.31102057704115, 4.8310893165487 52.31282237884295))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5559,Amstelveen,"POLYGON ((4.8310893165487 52.314624180644756, 4.834037045633169 52.314624180644756, 4.834037045633169 52.31282237884295, 4.8310893165487 52.31282237884295, 4.8310893165487 52.314624180644756))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5560,Amstelveen,"POLYGON ((4.8310893165487 52.31642598244656, 4.834037045633169 52.31642598244656, 4.834037045633169 52.314624180644756, 4.8310893165487 52.314624180644756, 4.8310893165487 52.31642598244656))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5561,Amstelveen,"POLYGON ((4.8310893165487 52.318227784248364, 4.834037045633169 52.318227784248364, 4.834037045633169 52.31642598244656, 4.8310893165487 52.31642598244656, 4.8310893165487 52.318227784248364))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5562,Amstelveen,"POLYGON ((4.8310893165487 52.32002958605017, 4.834037045633169 52.32002958605017, 4.834037045633169 52.318227784248364, 4.8310893165487 52.318227784248364, 4.8310893165487 52.32002958605017))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,Amstelveen,"POLYGON ((4.8310893165487 52.32183138785197, 4.834037045633169 52.32183138785197, 4.834037045633169 52.32002958605017, 4.8310893165487 52.32002958605017, 4.8310893165487 52.32183138785197))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5564,Amstelveen,"POLYGON ((4.8310893165487 52.323633189653776, 4.834037045633169 52.323633189653776, 4.834037045633169 52.32183138785197, 4.8310893165487 52.32183138785197, 4.8310893165487 52.323633189653776))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5565,Amstelveen,"POLYGON ((4.8310893165487 52.32543499145558, 4.834037045633169 52.32543499145558, 4.834037045633169 52.323633189653776, 4.8310893165487 52.323633189653776, 4.8310893165487 52.32543499145558))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5566,Amstelveen,"POLYGON ((4.8310893165487 52.327236793257384, 4.834037045633169 52.327236793257384, 4.834037045633169 52.32543499145558, 4.8310893165487 52.32543499145558, 4.8310893165487 52.327236793257384))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5567,Amstelveen,"POLYGON ((4.8310893165487 52.32903859505919, 4.834037045633169 52.32903859505919, 4.834037045633169 52.327236793257384, 4.8310893165487 52.327236793257384, 4.8310893165487 52.32903859505919))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5568,Pieter,"POLYGON ((4.8310893165487 52.33084039686099, 4.834037045633169 52.33084039686099, 4.834037045633169 52.32903859505919, 4.8310893165487 52.32903859505919, 4.8310893165487 52.33084039686099))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5569,Pieter,"POLYGON ((4.8310893165487 52.332642198662796, 4.834037045633169 52.332642198662796, 4.834037045633169 52.33084039686099, 4.8310893165487 52.33084039686099, 4.8310893165487 52.332642198662796))",True,1.887,209.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5570,Pieter,"POLYGON ((4.8310893165487 52.3344440004646, 4.834037045633169 52.3344440004646, 4.834037045633169 52.332642198662796, 4.8310893165487 52.332642198662796, 4.8310893165487 52.3344440004646))",True,2.388,199.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5571,Pieter,"POLYGON ((4.8310893165487 52.336245802266404, 4.834037045633169 52.336245802266404, 4.834037045633169 52.3344440004646, 4.8310893165487 52.3344440004646, 4.8310893165487 52.336245802266404))",True,2.525,281.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5572,Pieter,"POLYGON ((4.8310893165487 52.33804760406821, 4.834037045633169 52.33804760406821, 4.834037045633169 52.336245802266404, 4.8310893165487 52.336245802266404, 4.8310893165487 52.33804760406821))",True,1.212,230.9,0.0,6.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5573,Pieter,"POLYGON ((4.8310893165487 52.33984940587001, 4.834037045633169 52.33984940587001, 4.834037045633169 52.33804760406821, 4.8310893165487 52.33804760406821, 4.8310893165487 52.33984940587001))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5574,Pieter,"POLYGON ((4.8310893165487 52.341651207671816, 4.834037045633169 52.341651207671816, 4.834037045633169 52.33984940587001, 4.8310893165487 52.33984940587001, 4.8310893165487 52.341651207671816))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5575,Pieter,"POLYGON ((4.8310893165487 52.34345300947362, 4.834037045633169 52.34345300947362, 4.834037045633169 52.341651207671816, 4.8310893165487 52.341651207671816, 4.8310893165487 52.34345300947362))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576,Pieter,"POLYGON ((4.8310893165487 52.345254811275424, 4.834037045633169 52.345254811275424, 4.834037045633169 52.34345300947362, 4.8310893165487 52.34345300947362, 4.8310893165487 52.345254811275424))",True,2.286,252.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5577,Pieter,"POLYGON ((4.8310893165487 52.34705661307723, 4.834037045633169 52.34705661307723, 4.834037045633169 52.345254811275424, 4.8310893165487 52.345254811275424, 4.8310893165487 52.34705661307723))",True,2.193,186.731,1.0,0.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5578,Pieter,"POLYGON ((4.8310893165487 52.34885841487903, 4.834037045633169 52.34885841487903, 4.834037045633169 52.34705661307723, 4.8310893165487 52.34705661307723, 4.8310893165487 52.34885841487903))",True,2.32,209.227,0.0,1.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5579,Pieter,"POLYGON ((4.8310893165487 52.350660216680836, 4.834037045633169 52.350660216680836, 4.834037045633169 52.34885841487903, 4.8310893165487 52.34885841487903, 4.8310893165487 52.350660216680836))",True,2.435,189.783,2.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,Pieter,"POLYGON ((4.8310893165487 52.35246201848264, 4.834037045633169 52.35246201848264, 4.834037045633169 52.350660216680836, 4.8310893165487 52.350660216680836, 4.8310893165487 52.35246201848264))",True,1.602,173.259,3.0,1.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,Pieter,"POLYGON ((4.8310893165487 52.354263820284444, 4.834037045633169 52.354263820284444, 4.834037045633169 52.35246201848264, 4.8310893165487 52.35246201848264, 4.8310893165487 52.354263820284444))",True,2.097,209.826,0.0,0.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,Pieter,"POLYGON ((4.8310893165487 52.35606562208625, 4.834037045633169 52.35606562208625, 4.834037045633169 52.354263820284444, 4.8310893165487 52.354263820284444, 4.8310893165487 52.35606562208625))",True,2.239,130.097,4.0,3.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,Pieter,"POLYGON ((4.8310893165487 52.35786742388805, 4.834037045633169 52.35786742388805, 4.834037045633169 52.35606562208625, 4.8310893165487 52.35606562208625, 4.8310893165487 52.35786742388805))",True,2.216,130.725,0.0,8.0,49.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,Pieter,"POLYGON ((4.8310893165487 52.359669225689856, 4.834037045633169 52.359669225689856, 4.834037045633169 52.35786742388805, 4.8310893165487 52.35786742388805, 4.8310893165487 52.359669225689856))",True,2.252,233.636,0.0,0.0,18.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5585,Pieter,"POLYGON ((4.8310893165487 52.36147102749166, 4.834037045633169 52.36147102749166, 4.834037045633169 52.359669225689856, 4.8310893165487 52.359669225689856, 4.8310893165487 52.36147102749166))",True,2.177,195.846,0.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5586,Pieter,"POLYGON ((4.8310893165487 52.363272829293464, 4.834037045633169 52.363272829293464, 4.834037045633169 52.36147102749166, 4.8310893165487 52.36147102749166, 4.8310893165487 52.363272829293464))",True,2.407,199.923,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,Pieter,"POLYGON ((4.8310893165487 52.36507463109527, 4.834037045633169 52.36507463109527, 4.834037045633169 52.363272829293464, 4.8310893165487 52.363272829293464, 4.8310893165487 52.36507463109527))",True,2.485,212.733,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5588,Pieter,"POLYGON ((4.8310893165487 52.36687643289707, 4.834037045633169 52.36687643289707, 4.834037045633169 52.36507463109527, 4.8310893165487 52.36507463109527, 4.8310893165487 52.36687643289707))",True,2.363,231.667,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5589,Osdorp,"POLYGON ((4.8310893165487 52.368678234698876, 4.834037045633169 52.368678234698876, 4.834037045633169 52.36687643289707, 4.8310893165487 52.36687643289707, 4.8310893165487 52.368678234698876))",True,2.491,181.529,0.0,0.0,14.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5590,Osdorp,"POLYGON ((4.8310893165487 52.37048003650068, 4.834037045633169 52.37048003650068, 4.834037045633169 52.368678234698876, 4.8310893165487 52.368678234698876, 4.8310893165487 52.37048003650068))",True,2.316,204.537,0.0,0.0,22.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5591,Osdorp,"POLYGON ((4.8310893165487 52.372281838302484, 4.834037045633169 52.372281838302484, 4.834037045633169 52.37048003650068, 4.8310893165487 52.37048003650068, 4.8310893165487 52.372281838302484))",True,2.171,155.033,0.0,3.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5592,Osdorp,"POLYGON ((4.8310893165487 52.37408364010429, 4.834037045633169 52.37408364010429, 4.834037045633169 52.372281838302484, 4.8310893165487 52.372281838302484, 4.8310893165487 52.37408364010429))",True,2.227,184.744,0.0,3.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,Osdorp,"POLYGON ((4.8310893165487 52.37588544190609, 4.834037045633169 52.37588544190609, 4.834037045633169 52.37408364010429, 4.8310893165487 52.37408364010429, 4.8310893165487 52.37588544190609))",True,2.334,181.238,0.0,16.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5594,Osdorp,"POLYGON ((4.8310893165487 52.377687243707896, 4.834037045633169 52.377687243707896, 4.834037045633169 52.37588544190609, 4.8310893165487 52.37588544190609, 4.8310893165487 52.377687243707896))",True,2.458,81.842,0.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,Teunis,"POLYGON ((4.8310893165487 52.3794890455097, 4.834037045633169 52.3794890455097, 4.834037045633169 52.377687243707896, 4.8310893165487 52.377687243707896, 4.8310893165487 52.3794890455097))",True,2.424,177.608,0.0,4.0,22.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5596,Teunis,"POLYGON ((4.8310893165487 52.381290847311504, 4.834037045633169 52.381290847311504, 4.834037045633169 52.3794890455097, 4.8310893165487 52.3794890455097, 4.8310893165487 52.381290847311504))",True,2.098,172.034,0.0,2.0,11.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
5597,Teunis,"POLYGON ((4.8310893165487 52.38309264911331, 4.834037045633169 52.38309264911331, 4.834037045633169 52.381290847311504, 4.8310893165487 52.381290847311504, 4.8310893165487 52.38309264911331))",True,2.342,129.178,0.0,12.0,25.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5598,Teunis,"POLYGON ((4.8310893165487 52.38489445091511, 4.834037045633169 52.38489445091511, 4.834037045633169 52.38309264911331, 4.8310893165487 52.38309264911331, 4.8310893165487 52.38489445091511))",True,2.224,186.312,0.0,0.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5599,Teunis,"POLYGON ((4.8310893165487 52.386696252716916, 4.834037045633169 52.386696252716916, 4.834037045633169 52.38489445091511, 4.8310893165487 52.38489445091511, 4.8310893165487 52.386696252716916))",True,2.219,145.333,0.0,1.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5600,Teunis,"POLYGON ((4.8310893165487 52.38849805451872, 4.834037045633169 52.38849805451872, 4.834037045633169 52.386696252716916, 4.8310893165487 52.386696252716916, 4.8310893165487 52.38849805451872))",True,2.343,159.644,0.0,3.0,38.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
5601,GBA,"POLYGON ((4.8310893165487 52.390299856320524, 4.834037045633169 52.390299856320524, 4.834037045633169 52.38849805451872, 4.8310893165487 52.38849805451872, 4.8310893165487 52.390299856320524))",True,2.339,156.25,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5602,GBA,"POLYGON ((4.8310893165487 52.39210165812233, 4.834037045633169 52.39210165812233, 4.834037045633169 52.390299856320524, 4.8310893165487 52.390299856320524, 4.8310893165487 52.39210165812233))",True,-1.848,187.73,2.0,6.0,7.0,6.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0
5603,GBA,"POLYGON ((4.8310893165487 52.39390345992413, 4.834037045633169 52.39390345992413, 4.834037045633169 52.39210165812233, 4.8310893165487 52.39210165812233, 4.8310893165487 52.39390345992413))",True,-2.383,128.45,4.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,GBA,"POLYGON ((4.8310893165487 52.39570526172594, 4.834037045633169 52.39570526172594, 4.834037045633169 52.39390345992413, 4.8310893165487 52.39390345992413, 4.8310893165487 52.39570526172594))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5605,GBA,"POLYGON ((4.8310893165487 52.39750706352774, 4.834037045633169 52.39750706352774, 4.834037045633169 52.39570526172594, 4.8310893165487 52.39570526172594, 4.8310893165487 52.39750706352774))",True,2.035,227.52,4.0,0.0,13.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
