,Unnamed: 0,grid_id,service_area,geometry,has_tree,avg_height,avg_diameter,avg_year,Populus,Acer,Ulmus,Tilia,Fraxinus,Salix,Alnus,Onbekend,Quercus,Robinia,Betula,Carpinus,Overig,Crataegus,Prunus,Platanus,Malus,num_trees
1979,4570,4570,Pieter,"POLYGON ((4.807507483872947 52.3344440004646, 4.810455212957416 52.3344440004646, 4.810455212957416 52.332642198662796, 4.807507483872947 52.332642198662796, 4.807507483872947 52.3344440004646))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,4571,4571,Pieter,"POLYGON ((4.807507483872947 52.336245802266404, 4.810455212957416 52.336245802266404, 4.810455212957416 52.3344440004646, 4.807507483872947 52.3344440004646, 4.807507483872947 52.336245802266404))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,4572,4572,Pieter,"POLYGON ((4.807507483872947 52.33804760406821, 4.810455212957416 52.33804760406821, 4.810455212957416 52.336245802266404, 4.807507483872947 52.336245802266404, 4.807507483872947 52.33804760406821))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,4573,4573,Pieter,"POLYGON ((4.807507483872947 52.33984940587001, 4.810455212957416 52.33984940587001, 4.810455212957416 52.33804760406821, 4.807507483872947 52.33804760406821, 4.807507483872947 52.33984940587001))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,4574,4574,Pieter,"POLYGON ((4.807507483872947 52.341651207671816, 4.810455212957416 52.341651207671816, 4.810455212957416 52.33984940587001, 4.807507483872947 52.33984940587001, 4.807507483872947 52.341651207671816))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,4575,4575,Pieter,"POLYGON ((4.807507483872947 52.34345300947362, 4.810455212957416 52.34345300947362, 4.810455212957416 52.341651207671816, 4.807507483872947 52.341651207671816, 4.807507483872947 52.34345300947362))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,4576,4576,Pieter,"POLYGON ((4.807507483872947 52.345254811275424, 4.810455212957416 52.345254811275424, 4.810455212957416 52.34345300947362, 4.807507483872947 52.34345300947362, 4.807507483872947 52.345254811275424))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,4577,4577,Pieter,"POLYGON ((4.807507483872947 52.34705661307723, 4.810455212957416 52.34705661307723, 4.810455212957416 52.345254811275424, 4.807507483872947 52.345254811275424, 4.807507483872947 52.34705661307723))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,4578,4578,Pieter,"POLYGON ((4.807507483872947 52.34885841487903, 4.810455212957416 52.34885841487903, 4.810455212957416 52.34705661307723, 4.807507483872947 52.34705661307723, 4.807507483872947 52.34885841487903))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,4579,4579,Pieter,"POLYGON ((4.807507483872947 52.350660216680836, 4.810455212957416 52.350660216680836, 4.810455212957416 52.34885841487903, 4.807507483872947 52.34885841487903, 4.807507483872947 52.350660216680836))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,4580,4580,Osdorp,"POLYGON ((4.807507483872947 52.35246201848264, 4.810455212957416 52.35246201848264, 4.810455212957416 52.350660216680836, 4.807507483872947 52.350660216680836, 4.807507483872947 52.35246201848264))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,4581,4581,Osdorp,"POLYGON ((4.807507483872947 52.354263820284444, 4.810455212957416 52.354263820284444, 4.810455212957416 52.35246201848264, 4.807507483872947 52.35246201848264, 4.807507483872947 52.354263820284444))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,4582,4582,Osdorp,"POLYGON ((4.807507483872947 52.35606562208625, 4.810455212957416 52.35606562208625, 4.810455212957416 52.354263820284444, 4.807507483872947 52.354263820284444, 4.807507483872947 52.35606562208625))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,4583,4583,Osdorp,"POLYGON ((4.807507483872947 52.35786742388805, 4.810455212957416 52.35786742388805, 4.810455212957416 52.35606562208625, 4.807507483872947 52.35606562208625, 4.807507483872947 52.35786742388805))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,4584,4584,Osdorp,"POLYGON ((4.807507483872947 52.359669225689856, 4.810455212957416 52.359669225689856, 4.810455212957416 52.35786742388805, 4.807507483872947 52.35786742388805, 4.807507483872947 52.359669225689856))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
