grid_id,service_area,geometry,has_tree,avg_height,avg_diameter,avg_year,Populus,Acer,Fraxinus,Alnus,Salix,Ulmus,Tilia,Onbekend,Quercus,Robinia,Betula,Crataegus,Carpinus,Overig,Prunus,Platanus,Malus,has_trees
4449,Pieter,"POLYGON ((4.804559754788478 52.341651207671816, 4.807507483872947 52.341651207671816, 4.807507483872947 52.33984940587001, 4.804559754788478 52.33984940587001, 4.804559754788478 52.341651207671816))",True,12.814,0.25,1994.03,1.0,6.0,5.0,0.0,4.0,18.0,2.0,0.0,3.0,1.0,33.0,1.0,2.0,23.0,1.0,0.0,0.0,True
4450,Pieter,"POLYGON ((4.804559754788478 52.34345300947362, 4.807507483872947 52.34345300947362, 4.807507483872947 52.341651207671816, 4.804559754788478 52.341651207671816, 4.804559754788478 52.34345300947362))",True,7.682,0.0,1963.123,9.0,1.0,0.0,6.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,5.0,0.0,0.0,True
4451,Pieter,"POLYGON ((4.804559754788478 52.345254811275424, 4.807507483872947 52.345254811275424, 4.807507483872947 52.34345300947362, 4.804559754788478 52.34345300947362, 4.804559754788478 52.345254811275424))",True,8.591,0.0,1938.578,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,174.0,2.0,0.0,2.0,True
4452,Osdorp,"POLYGON ((4.804559754788478 52.34705661307723, 4.807507483872947 52.34705661307723, 4.807507483872947 52.345254811275424, 4.804559754788478 52.345254811275424, 4.804559754788478 52.34705661307723))",True,9.938,0.0,1980.19,0.0,3.0,17.0,0.0,0.0,6.0,0.0,0.0,89.0,9.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,True
4453,Osdorp,"POLYGON ((4.804559754788478 52.34885841487903, 4.807507483872947 52.34885841487903, 4.807507483872947 52.34705661307723, 4.804559754788478 52.34705661307723, 4.804559754788478 52.34885841487903))",True,10.351,0.0,1991.289,0.0,17.0,0.0,0.0,1.0,0.0,8.0,0.0,57.0,0.0,72.0,0.0,0.0,62.0,1.0,0.0,0.0,True
4454,Osdorp,"POLYGON ((4.804559754788478 52.350660216680836, 4.807507483872947 52.350660216680836, 4.807507483872947 52.34885841487903, 4.804559754788478 52.34885841487903, 4.804559754788478 52.350660216680836))",True,14.152,0.58,1960.148,6.0,10.0,3.0,0.0,18.0,63.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,True
4455,Osdorp,"POLYGON ((4.804559754788478 52.35246201848264, 4.807507483872947 52.35246201848264, 4.807507483872947 52.350660216680836, 4.804559754788478 52.350660216680836, 4.804559754788478 52.35246201848264))",True,8.869,0.365,1982.031,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,3.0,6.0,0.0,0.0,True
4456,Osdorp,"POLYGON ((4.804559754788478 52.354263820284444, 4.807507483872947 52.354263820284444, 4.807507483872947 52.35246201848264, 4.804559754788478 52.35246201848264, 4.804559754788478 52.354263820284444))",True,9.527,0.258,1991.095,0.0,2.0,9.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,1.0,0.0,26.0,15.0,2.0,6.0,0.0,True
4457,Osdorp,"POLYGON ((4.804559754788478 52.35606562208625, 4.807507483872947 52.35606562208625, 4.807507483872947 52.354263820284444, 4.804559754788478 52.354263820284444, 4.804559754788478 52.35606562208625))",True,8.933,0.29,1933.922,5.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,29.0,8.0,0.0,1.0,True
4458,Osdorp,"POLYGON ((4.804559754788478 52.35786742388805, 4.807507483872947 52.35786742388805, 4.807507483872947 52.35606562208625, 4.804559754788478 52.35606562208625, 4.804559754788478 52.35786742388805))",True,5.545,0.239,1963.222,2.0,0.0,6.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,5.0,14.0,0.0,32.0,0.0,True
4459,Osdorp,"POLYGON ((4.804559754788478 52.359669225689856, 4.807507483872947 52.359669225689856, 4.807507483872947 52.35786742388805, 4.804559754788478 52.35786742388805, 4.804559754788478 52.359669225689856))",True,7.25,0.273,1992.545,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,True
4460,Osdorp,"POLYGON ((4.804559754788478 52.36147102749166, 4.807507483872947 52.36147102749166, 4.807507483872947 52.359669225689856, 4.804559754788478 52.359669225689856, 4.804559754788478 52.36147102749166))",True,16.333,0.612,1982.214,6.0,0.0,18.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,True
4461,Osdorp,"POLYGON ((4.804559754788478 52.363272829293464, 4.807507483872947 52.363272829293464, 4.807507483872947 52.36147102749166, 4.804559754788478 52.36147102749166, 4.804559754788478 52.363272829293464))",True,12.14,0.309,1785.922,2.0,3.0,7.0,1.0,0.0,21.0,5.0,0.0,0.0,0.0,7.0,6.0,0.0,5.0,2.0,14.0,4.0,True
4462,Osdorp,"POLYGON ((4.804559754788478 52.36507463109527, 4.807507483872947 52.36507463109527, 4.807507483872947 52.363272829293464, 4.804559754788478 52.363272829293464, 4.804559754788478 52.36507463109527))",True,8.786,0.197,2000.509,2.0,8.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,42.0,34.0,4.0,True
