Date,Hour,has_roadsign,Gemiddelde hoogte onderkant bord,Gemiddelde kijkrichting,Scheiding,Buispaal,Flespaal,Lichtmast,Overig,Mast,Bouwwerk,Portaal,Hekwerk,VRI-Mast,Muur,grid_id,LON,LAT,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2017-10-29,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16600,5.09196334052421,52.38759715361782,10.487,68.51275,4.937,5.3251,0.0,0.0,0.0,0.0,2.0,1016.8,1016.8,73.8,46.0,54.0,0.0,0.13053475,0.40013343,26.959166,39.64906,325.8855,327.60864,60.120003,11.387,12.587001,13.637,14.087001,0.595,0.604,0.533,0.587
2022-02-21,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15517,5.068381507848459,52.238047604068086,4.913,80.06784,1.763,-3.1222873,1.1,0.70000005,0.28,0.0,73.0,992.5,992.86566,100.0,100.0,100.0,96.0,0.05057605,0.17326534,42.5044,64.77199,243.86905,245.71417,73.079994,4.913,6.813,7.563,9.763,0.747,0.744,0.726,0.681
2018-12-08,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11459,4.971106448060979,52.35876832478895,9.8435,73.8293,5.3935003,2.858714,0.0,0.0,0.0,0.0,1.0,999.4,999.5209,38.1,33.0,14.0,0.0,0.091550656,0.31858015,40.12668,61.09402,260.70676,261.87,71.64,7.9435,8.4935,9.2435,13.0935,0.685,0.62,0.493,0.599
2022-02-18,15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16644,5.0949110696086795,52.241651207671694,9.089,68.46272,3.589,-0.5739441,0.0,0.0,0.0,0.0,1.0,986.5,986.6193,28.800001,10.0,33.0,0.0,0.11421006,0.36494833,55.95771,83.89159,229.95851,230.57222,96.84,9.039,7.939,7.489,9.839,0.737,0.722,0.703,0.682
2011-02-05,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5575,4.832563181090935,52.34255210857271,8.7675,80.61383,5.6175003,1.1104836,0.0,0.0,0.0,0.0,3.0,1014.5,1014.1314,100.0,81.0,93.0,95.0,0.043490056,0.21951878,45.070503,67.38157,238.72235,240.55896,75.6,7.0175004,5.5175004,3.8675,6.5675,0.463,0.469,0.482,0.474
2017-10-29,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5380,4.829615452006465,52.21642598244643,14.513,81.65838,11.412999,8.301687,0.2,0.2,0.0,0.0,51.0,1007.9,1008.4988,95.7,69.0,56.0,0.0,0.054976393,0.30341768,45.585155,69.07686,294.7435,295.6302,78.84,13.662999,13.263,14.063,15.113,0.37,0.373,0.369,0.334
2021-09-08,15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590,4.7146540177121725,52.36957913559978,25.582499,51.77175,14.9325,25.273954,0.0,0.0,0.0,0.0,0.0,1013.9,1014.48016,0.0,0.0,0.0,0.0,0.35176647,1.5814164,13.363711,18.532135,117.25525,119.05451,25.919998,23.2325,18.682499,16.432499,14.9325,0.26,0.284,0.312,0.352
2017-05-02,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779,4.7677131412326155,52.259669225689734,11.75,81.57143,8.7,9.224335,0.2,0.2,0.0,0.0,51.0,1017.2,1017.56586,100.0,41.0,100.0,96.0,0.13176881,0.25461006,14.982228,19.969458,54.782326,56.02341,32.760002,11.45,9.75,8.55,7.4,0.317,0.312,0.329,0.37
2010-11-04,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5747,4.835510910175403,52.42723679325751,14.313,87.48945,12.263,8.465013,0.0,0.0,0.0,0.0,3.0,1016.1,1016.34125,100.0,100.0,80.0,83.0,0.033887338,0.20429301,44.946686,66.19792,234.78232,236.3099,71.28,13.212999,12.013,11.313,12.763,0.599,0.588,0.551,0.554
2012-01-22,17,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,4.750026766725801,52.21282237884284,6.6935,78.36368,3.1935,-0.62526655,0.0,0.0,0.0,0.0,2.0,1007.4,1007.64624,54.899998,61.0,0.0,0.0,0.040981073,0.21273154,39.363655,57.166367,309.8055,310.91428,74.88,5.9935,5.7935004,5.7935004,8.9935,0.416,0.414,0.409,0.401
2009-10-03,14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11481,4.971106448060979,52.398407964428635,15.5,73.58177,10.8,10.066982,0.0,0.0,0.0,0.0,3.0,1003.8,1004.0378,90.899994,97.0,4.0,4.0,0.14103891,0.4656589,38.966568,58.442093,242.48808,243.27718,79.56,15.25,13.65,14.5,12.9,0.459,0.459,0.486,0.616
2013-04-18,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5028,4.820772264753058,52.25786742388793,12.2195,58.511375,4.3195,5.0277414,0.0,0.0,0.0,0.0,0.0,1015.1,1015.7075,18.599998,18.0,4.0,0.0,0.28251806,0.5912617,43.649166,60.72486,234.73691,234.89659,77.4,13.3695,10.4695,6.6695,5.1194997,0.419,0.43,0.435,0.482
2007-12-07,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8931,4.912151866371598,52.30831787433844,11.606501,83.50443,8.9065,5.3714523,0.4,0.4,0.0,0.0,51.0,988.7,989.0556,56.100002,33.0,42.0,4.0,0.039025445,0.22575438,40.794525,64.05269,246.60222,247.18193,76.67999,10.2565,9.2565,8.9565,12.5065,0.7,0.687,0.626,0.612
2009-09-04,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12273,4.9917405516522635,52.24885841487891,14.687,64.17156,7.987,9.417852,0.0,0.0,0.0,0.0,3.0,1006.5,1006.3805,100.0,27.0,94.0,100.0,0.116023354,0.5994643,32.527744,50.103413,264.92047,267.1171,55.44,16.286999,16.187,16.187,12.337001,0.544,0.469,0.501,0.624
2012-11-25,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6653,4.859092742851156,52.25786742388793,9.526,70.99649,4.526,0.7797017,0.0,0.0,0.0,0.0,3.0,1003.4,1004.12823,84.3,57.0,55.0,0.0,0.10276102,0.34563327,50.952396,73.186325,227.29063,228.38995,84.96,8.726,7.726,9.226,12.276,0.665,0.658,0.657,0.641
2023-07-05,15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,4.702863101374295,52.2902998563204,17.013,74.82242,12.513,14.419836,0.1,0.1,0.0,0.0,51.0,1011.2,1011.6765,16.8,16.0,4.0,0.0,0.30329874,0.4886073,26.642431,36.72706,270.7742,271.1233,56.16,17.113,15.813,16.563,12.662999,0.377,0.293,0.264,0.368
2023-07-05,15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221,4.941629157216289,52.38038994641061,15.65,75.336494,11.3,11.588537,0.2,0.2,0.0,0.0,51.0,1011.0,1011.23944,63.300003,35.0,53.0,0.0,0.23561636,0.43891156,30.602118,41.76621,270.674,270.98773,58.32,16.0,16.3,16.2,11.0,0.675,0.468,0.533,0.651
2017-10-28,22,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000,4.867935930104563,52.207416973437425,14.9805,81.18158,11.7805,9.700106,0.0,0.0,0.0,0.0,3.0,1010.5,1010.5,100.0,100.0,72.0,98.0,0.053353798,0.3208145,39.9908,60.78032,283.53586,285.10635,68.76,13.5305,12.9805,14.0305,15.080501,0.368,0.373,0.368,0.334
2008-11-10,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,4.7058108304587645,52.412822378843074,11.226,77.97593,7.526,6.4994535,0.0,0.0,0.0,0.0,3.0,1010.1,1010.34235,96.899994,17.0,99.0,74.0,0.07082393,0.2939403,28.019936,40.539577,227.08257,228.23979,46.8,10.126,10.126,10.776,13.426,0.461,0.457,0.428,0.41
2012-08-25,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2177,4.75297449581027,52.301110667131226,17.861,77.9463,13.961,14.574148,0.3,0.3,0.0,0.0,51.0,1003.1,1002.629,46.8,23.0,29.0,29.0,0.0941858,0.4514556,31.361351,46.10952,221.74269,222.78522,50.76,18.161001,18.211,17.511,13.911,0.471,0.419,0.431,0.458
2018-01-18,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10360,4.944576886300758,52.40561517163585,5.3,78.147415,1.8,-3.941894,0.0,0.0,0.0,0.0,1.0,991.3,991.54346,41.7,35.0,17.0,0.0,0.06559861,0.1951428,50.822514,74.617325,304.0278,305.37708,129.59999,5.05,4.8,6.85,10.85,0.726,0.714,0.674,0.598
2018-01-18,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14820,5.050695133341644,52.333543099563705,5.9175,76.31792,2.0674999,-5.2805367,0.0,0.0,0.0,0.0,3.0,981.6,981.23956,82.799995,92.0,0.0,0.0,0.06400473,0.2207244,64.55654,97.56597,252.47433,254.37398,108.72,5.0175004,4.7675004,6.8675003,10.867499,0.737,0.722,0.688,0.618
2020-08-30,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12164,4.988792822567794,52.277687243707774,16.45,83.52137,13.65,12.479113,0.2,0.2,0.0,0.0,51.0,1012.3,1012.41925,100.0,100.0,39.0,1.0,0.12154193,0.30855727,35.296524,51.481255,358.24664,359.59933,63.72,17.4,15.95,17.05,12.9,0.644,0.587,0.451,0.614
2007-05-08,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12851,5.00353146799014,52.38939895541962,13.1,76.95586,9.15,8.496603,0.0,0.0,0.0,0.0,1.0,1006.8,1007.04034,33.899998,23.0,20.0,4.0,0.094666466,0.34785044,30.05515,46.0814,276.1885,277.18045,58.32,13.95,13.15,12.55,10.1,0.549,0.462,0.579,0.663
2017-09-13,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15607,5.068381507848459,52.400209766230454,14.837001,66.86822,8.737,6.91656,0.0,0.0,0.0,0.0,1.0,993.2,993.2,33.9,19.0,28.0,0.0,0.19611223,0.559711,52.03961,75.528824,255.5792,256.49362,88.92,14.287001,14.637,15.587001,14.037001,0.699,0.636,0.471,0.592
2020-02-09,15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13897,5.03006102975036,52.24705661307711,11.1,77.95655,7.4,2.3519697,0.1,0.1,0.0,0.0,51.0,990.6,990.7191,100.0,100.0,100.0,95.0,0.08195695,0.29175425,55.38387,83.88695,206.23187,207.33473,100.799995,8.7,6.55,7.45,10.3,0.678,0.676,0.678,0.629
2018-05-25,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16419,5.089015611439741,52.286696252716794,20.4955,80.6049,17.0455,21.863493,0.0,0.0,0.0,0.0,0.0,1018.6,1018.83673,16.8,3.0,20.0,7.0,0.053801116,0.46764886,7.729527,16.516901,62.24156,73.53991,13.679999,20.7955,17.7455,13.2955,9.0955,0.57,0.539,0.605,0.667
2007-05-12,14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8042,4.891517762780315,52.283092649113186,14.85,76.71958,10.8,10.333515,2.0,2.0,0.0,0.0,61.0,1006.0,1006.2389,21.3,11.0,19.0,0.0,0.19150949,0.39358306,32.682766,46.6891,243.15279,243.43501,64.799995,15.05,12.7,12.45,10.25,0.681,0.582,0.547,0.644
2022-04-07,14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4066,4.797190432077306,52.32633589235648,9.224,70.689545,4.174,1.6480737,2.6,2.3,0.21000001,0.0,73.0,982.9,982.66235,51.600002,13.0,66.0,1.0,0.1754567,0.3422746,42.437263,63.56524,255.2564,255.5702,89.27999,10.124,8.174,7.774,9.074,0.718,0.64,0.608,0.686
2023-11-02,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6151,4.84730182651328,52.25426382028433,12.5195,74.30159,8.0695,5.5500116,0.0,0.0,0.0,0.0,2.0,970.9,971.59674,69.600006,7.0,95.0,21.0,0.11676234,0.37348092,44.332653,67.3354,177.20735,178.77464,79.92,10.9695,11.1195,12.669499,15.5695,0.422,0.421,0.417,0.355
2017-01-13,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8385,4.900360950033722,52.22543499145546,5.0825,84.483055,2.6825001,-2.2979603,1.1,1.1,0.0,0.04,55.0,1000.1,1000.95996,100.0,71.0,52.0,67.0,0.024708865,0.13648707,39.134167,61.00274,320.59937,321.70978,75.96,3.4325001,4.3325,5.1825,10.4325,0.718,0.683,0.607,0.617
2019-11-02,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11415,4.971106448060979,52.27948904550957,12.212999,89.656395,10.563,8.38274,1.0,1.0,0.0,0.0,55.0,988.1,988.4548,99.3,27.0,93.0,64.0,0.049744397,0.14731956,27.497026,43.027153,223.93918,226.01689,56.16,11.662999,9.363,11.962999,13.563,0.711,0.655,0.595,0.585
2018-08-09,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14156,5.035956487919299,52.26327282929334,18.8065,90.718,17.2565,19.397745,0.2,0.2,0.0,0.0,51.0,1005.6,1005.83563,100.0,92.0,61.0,99.0,0.06830777,0.20155406,13.684735,22.702845,54.63746,62.622387,30.960001,20.4065,21.206501,18.706501,12.5065,0.488,0.31,0.454,0.629
2020-02-24,17,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9529,4.926890511793944,52.259669225689734,9.5,89.14061,7.8,3.4382691,0.4,0.4,0.0,0.0,51.0,1001.9,1002.0212,99.600006,19.0,88.0,99.0,0.0348246,0.1291771,37.641953,58.537373,236.3099,238.06935,69.12,8.0,7.15,7.85,9.95,0.756,0.752,0.711,0.643
2012-11-25,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9662,4.929838240878413,52.27408364010417,9.6,74.04267,5.2,2.076373,0.0,0.0,0.0,0.0,2.0,1002.9,1003.1426,59.4,42.0,36.0,0.0,0.08815806,0.31086904,43.536186,66.185196,223.99501,224.9999,81.0,8.75,7.65,9.2,12.25,0.666,0.658,0.657,0.641
2006-12-07,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5144,4.8237199938375275,52.241651207671694,9.487,77.7063,5.787,1.831842,0.3,0.3,0.0,0.0,51.0,990.2,990.31976,30.9,15.0,18.0,22.0,0.05333077,0.26497316,45.314262,66.94935,224.35634,225.21785,73.079994,8.437,8.987,10.637,13.437,0.422,0.423,0.401,0.353
2008-03-12,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17010,5.103754256862087,52.22543499145546,8.212999,62.907413,1.563,-1.112823,0.1,0.1,0.0,0.0,51.0,991.4,991.15936,96.9,36.0,91.0,33.0,0.14464723,0.40455562,51.121265,75.96085,270.40347,270.27155,97.92,7.713,6.813,7.063,9.162999,0.7,0.697,0.673,0.679
2021-02-07,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13416,5.018270113412484,52.28129084731138,-4.1435003,78.999115,-7.2435,-12.747758,0.3,0.0,0.21000001,0.07,73.0,1001.8,1002.05426,100.0,98.0,100.0,6.0,0.029451072,0.094768226,38.329433,57.476116,61.99092,63.59551,69.479996,0.7065,4.0565,6.0565,10.2565,0.707,0.716,0.708,0.647
2009-08-28,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10154,4.941629157216289,52.259669225689734,16.6,59.788357,8.75,12.838699,0.0,0.0,0.0,0.0,1.0,1011.2,1011.4383,36.6,6.0,42.0,20.0,0.12671404,0.7603377,23.540806,38.439167,246.57129,247.99924,52.92,18.0,18.1,16.65,12.35,0.503,0.464,0.484,0.6
2020-07-05,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9974,4.935733699047351,52.385795351816014,20.261,67.54868,14.061001,15.943716,0.2,0.2,0.0,0.0,51.0,1008.8,1008.33014,69.9,45.0,49.0,0.0,0.33893093,0.77138376,40.181545,56.02252,247.3406,247.71994,73.079994,20.011,17.161001,15.661,10.911,0.435,0.358,0.471,0.629
2022-12-16,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495,4.735288121303455,52.423633189653906,1.8325,77.59578,-1.6675,-1.3391898,0.0,0.0,0.0,0.0,0.0,1018.4,1018.7797,0.9,1.0,0.0,0.0,0.014737044,0.15669477,5.506941,6.989936,78.6901,55.491425,9.72,-1.1175,0.1325,4.5825,11.632501,0.381,0.385,0.392,0.362
2023-06-19,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17190,5.1067019859465566,52.32453409055468,21.1565,67.51279,14.9065,21.474575,0.0,0.0,0.0,0.0,1.0,1012.8,1012.8,31.200003,0.0,2.0,100.0,0.057272132,0.81590545,9.021574,16.746773,28.610369,25.463305,14.759999,24.1565,21.8565,17.456501,11.7065,0.065,0.076,0.148,0.251
2007-01-10,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12028,4.9858450934833245,52.25786742388793,12.1565,75.2559,7.9065,6.3543854,0.1,0.1,0.0,0.0,51.0,1007.9,1008.1413,100.0,100.0,94.0,98.0,0.081648566,0.35114706,36.04497,56.11614,219.73225,221.35872,64.799995,10.9065,9.5565,8.5565,11.9565,0.695,0.705,0.684,0.614
2010-05-20,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076,4.773608599401553,52.34435391037452,16.7,54.20391,7.4,15.197454,0.0,0.0,0.0,0.0,1.0,1031.3,1031.5431,32.699997,33.0,5.0,0.0,0.4007108,0.8714844,12.783802,15.575981,302.3474,303.6901,27.72,17.0,11.5,9.05,7.25,0.389,0.405,0.42,0.468
2018-01-18,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2791,4.7677131412326155,52.28129084731138,5.65,76.0011,1.75,-3.0783706,0.2,0.2,0.0,0.0,51.0,992.5,992.86505,49.199997,34.0,31.0,0.0,0.074734345,0.21957535,47.24237,70.824905,302.23676,301.91272,124.2,5.4,5.0,6.05,8.9,0.423,0.423,0.408,0.385
2022-02-06,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3546,4.785399515739429,52.2902998563204,8.7065,85.77453,6.4564996,2.4311643,0.1,0.1,0.0,0.0,51.0,1003.7,1004.1869,100.0,100.0,100.0,100.0,0.025781468,0.16041708,36.890778,57.7999,241.43425,242.95624,66.96,7.1064997,6.5565,6.7565,8.106501,0.418,0.413,0.392,0.398
2012-01-03,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9884,4.935733699047351,52.223633189653654,9.393499,81.53872,6.3935003,1.4052382,0.0,0.0,0.0,0.0,3.0,999.2,999.32086,100.0,100.0,77.0,100.0,0.060606442,0.21804655,48.537292,74.83325,209.7975,211.6255,88.2,7.0935,6.9435,7.9435,10.5935,0.571,0.567,0.554,0.514
2020-02-09,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901,4.723497204965578,52.25426382028433,11.387,78.2668,7.737,2.874095,0.7,0.7,0.0,0.0,53.0,988.1,988.1,100.0,100.0,100.0,97.0,0.07757622,0.29316342,54.342117,84.1515,209.79187,211.17387,99.72,8.637,6.987,6.787,8.237,0.39,0.387,0.397,0.4
2009-07-30,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455,4.758869953979208,52.35156111758174,17.206501,68.26241,11.3065,13.037851,0.0,0.0,0.0,0.0,0.0,1017.2,1017.3198,18.6,10.0,16.0,0.0,0.3037104,0.6235335,33.441265,44.09375,255.66454,256.3041,60.120003,18.3565,17.7565,15.8065,11.606501,0.562,0.514,0.466,0.568
2017-02-23,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12476,4.994688280736732,52.38939895541962,7.5,71.86258,2.75,-2.3340359,0.2,0.2,0.0,0.0,51.0,984.1,984.33984,80.7,25.0,97.0,0.0,0.084449954,0.2923537,56.045654,83.34058,244.91644,246.31392,95.399994,8.15,7.35,5.6,8.35,0.72,0.694,0.625,0.611
2012-09-24,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5694,4.835510910175403,52.331741297761894,14.511001,73.40667,9.811001,8.158543,0.0,0.0,0.0,0.0,3.0,990.8,990.3295,100.0,22.0,87.0,100.0,0.09514332,0.43989658,43.301876,63.898727,222.97864,224.3153,70.92,13.711,13.361,14.311001,14.611,0.509,0.505,0.424,0.453
2020-02-09,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8916,4.912151866371598,52.28129084731138,11.063,77.41992,7.263,1.9189901,0.4,0.4,0.0,0.0,51.0,988.8,989.15686,100.0,100.0,100.0,98.0,0.08024957,0.29812586,57.870487,87.61323,209.43532,210.35803,99.72,8.763,6.613,7.463,10.313,0.68,0.676,0.678,0.629
2019-03-09,15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675,4.717601746796642,52.297507063527625,8.8195,74.42202,4.5195,0.71688414,0.9,0.9,0.0,0.0,53.0,1007.0,1007.6102,28.5,17.0,22.0,0.0,0.115124956,0.29065442,46.529213,70.25168,280.7013,281.82816,96.479996,9.1195,8.1195,7.6695,7.4195,0.425,0.415,0.391,0.37
2018-09-21,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3939,4.794242702992836,52.322732288752874,12.363,79.21282,8.863,7.9651012,1.9,1.9,0.0,0.0,61.0,1009.8,1010.28345,63.6,37.0,40.0,21.0,0.04118638,0.29901266,28.1169,45.891174,256.67545,258.6901,62.639996,14.763,17.363,15.962999,13.912999,0.617,0.546,0.494,0.623
2012-09-24,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816,4.7677131412326155,52.32633589235648,14.3195,81.633354,11.2195,7.3086243,0.2,0.2,0.0,0.0,51.0,988.4,988.9872,100.0,63.0,100.0,3.0,0.07980213,0.30006218,50.659046,73.21819,219.2321,221.21233,77.4,14.169499,13.3695,14.3695,14.669499,0.514,0.507,0.423,0.453
2019-06-06,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112,4.726444934050049,52.40921877523947,12.726,93.021355,11.626,11.519985,2.5,2.5,0.0,0.0,63.0,1005.1,1005.3399,100.0,100.0,100.0,100.0,0.0,0.102789044,11.720751,20.88,312.5104,316.3971,33.48,13.726,16.226,14.026,10.026,0.418,0.242,0.278,0.365
2020-05-10,17,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14877,5.053642862426113,52.21102057704103,10.9,74.017204,6.45,4.3086357,0.0,0.0,0.0,0.0,3.0,1009.6,1009.8429,100.0,100.0,99.0,98.0,0.11320098,0.33936846,39.04797,56.35466,18.268,19.013775,69.84,16.45,14.65,11.1,9.5,0.44,0.465,0.542,0.667
2021-10-04,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15831,5.074276966017396,52.35336291938354,12.287001,79.201744,8.787001,8.661757,0.0,0.0,0.0,0.0,0.0,1013.0,1013.0,0.0,0.0,0.0,0.0,0.09142445,0.29768372,22.68,34.966362,180.0,182.95071,39.239998,11.537001,12.937,14.587001,13.137,0.665,0.646,0.54,0.623
2019-03-16,14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455,4.735288121303455,52.35156111758174,10.882501,73.50624,6.3325,1.997118,0.0,0.0,0.0,0.0,3.0,1001.6,1002.2025,100.0,86.0,0.0,96.0,0.15331836,0.34564173,54.593136,80.00914,231.69418,231.94408,101.52,9.4325,7.8325,7.2825,7.5325,0.418,0.423,0.414,0.369
2022-02-17,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714,4.717601746796642,52.367777333797974,7.426,69.83483,2.276,0.105632305,0.0,0.0,0.0,0.0,0.0,1000.7,1001.18726,0.9,1.0,0.0,0.0,0.0689239,0.31184345,38.221085,70.6059,273.23962,276.1465,72.72,7.776,8.376,7.226,8.076,0.412,0.417,0.407,0.397
2012-06-08,18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273,4.850249555597749,52.24885841487891,15.976,61.070175,8.476,10.038422,0.0,0.0,0.0,0.0,0.0,1004.6,1005.3127,16.2,7.0,11.0,11.0,0.18863018,0.7074537,37.97104,54.994053,222.31017,223.93918,60.839996,16.876,15.076,12.626,9.426,0.509,0.51,0.486,0.524
2006-10-13,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15169,5.059538320595052,52.286696252716794,16.325998,81.09285,13.076,16.269224,0.0,0.0,0.0,0.0,3.0,1031.2,1031.4435,81.9,91.0,0.0,0.0,0.15619627,0.3512622,7.0911775,8.699793,23.962492,24.443953,18.359999,15.226,14.276,15.126,13.726,0.568,0.557,0.496,0.571
