Date,Hour,grid_id,has_building,Gemiddeld Bouwjaar,Gewogen Gemiddeld Bouwjaar,Voor 1860,1860-1919,1920-1939,1940-1969,1970-1985,1986-2001,Na 2001,LON,LAT,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2022-12-23,9,6814,True,1980.429,1998.454,0.0,0.0,0.0,4.0,0.0,1.0,2.0,4.862040471935624,52.322732288752874,7.4675,99.65921,7.4175,5.8042536,0.0,0.0,0.0,0.0,3.0,1004.7,1004.33307,100.0,100.0,77.0,100.0,0.01054071,0.0035327673,6.830519,10.990322,108.43504,121.60746,11.879999,6.7675004,5.7175,5.5175004,12.2175,0.698,0.689,0.634,0.607
2023-06-29,6,13572,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.021217842496953,52.33714670316731,18.487,85.37787,15.987,17.827991,0.0,0.0,0.0,0.0,3.0,1014.0,1014.0,100.0,100.0,36.0,100.0,0.08760095,0.31126618,18.626305,25.501621,221.08165,221.56627,32.399998,18.487,18.937,16.337,10.587001,0.341,0.401,0.544,0.654
2022-10-13,16,14009,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03300875883483,52.223633189653654,13.237,95.838905,12.587001,13.470585,0.2,0.2,0.0,0.0,51.0,1014.6,1014.6,100.0,100.0,26.0,0.0,0.02342058,0.06336546,3.9763298,6.87779,5.19435,6.0089183,6.4799995,13.187,11.637,13.337001,13.887,0.689,0.608,0.507,0.612
2022-03-03,20,665,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.717601746796642,52.27948904550957,4.2695,72.01653,-0.3305,-0.16839457,0.0,0.0,0.0,0.0,0.0,1019.6,1020.2281,0.0,0.0,0.0,0.0,0.024123896,0.23255336,15.517629,31.569351,93.99084,97.20597,25.919998,5.6194997,6.2194996,6.2695,7.6695,0.366,0.376,0.404,0.409
2022-11-01,20,712,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.717601746796642,52.364173730194366,13.126,80.93444,9.926,8.936625,0.0,0.0,0.0,0.0,3.0,1011.9,1012.38324,94.8,42.0,47.0,96.0,0.03886324,0.2882738,28.694056,45.5624,203.67055,206.76743,50.76,13.076,14.126,14.326,15.126,0.365,0.355,0.334,0.33
2023-06-28,11,4132,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800138161161775,52.220029586050046,20.9935,72.88047,15.9435,20.522278,0.2,0.2,0.0,0.0,51.0,1017.4,1017.63654,100.0,63.0,100.0,4.0,0.24398308,0.6742773,17.208603,22.79684,254.21918,254.4274,32.039997,19.6435,18.1935,17.4435,11.9935,0.195,0.18,0.271,0.373
2023-10-22,10,281,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.708758559543234,52.26327282929334,12.856501,78.22453,9.1565,9.847525,0.4,0.4,0.0,0.0,51.0,1004.9,1005.2602,54.0,36.0,36.0,0.0,0.094043635,0.32351446,19.134262,28.62396,228.81418,230.10222,33.12,12.4565,12.7065,14.0565,16.206501,0.409,0.405,0.381,0.343
2022-12-27,22,5777,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.838458639259873,52.25606562208612,6.7565,80.89909,3.7065,0.8626151,0.1,0.1,0.0,0.0,51.0,1016.2,1016.6961,100.0,100.0,100.0,100.0,0.029479176,0.18861675,30.267845,47.69423,206.86974,208.88649,52.199997,5.9065,5.9065,6.6565,10.2065,0.396,0.4,0.396,0.346
2022-09-25,10,11249,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965210989892042,52.430840396861115,14.4,72.896255,9.6,13.03887,0.0,0.0,0.0,0.0,0.0,1016.3,1016.5413,6.3,1.0,9.0,0.0,0.19887128,0.4451431,8.669949,10.823973,4.763556,3.8140097,21.96,13.4,13.3,15.45,13.85,0.519,0.464,0.458,0.607
2023-12-05,18,15309,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.062486049679521,52.31372327974385,1.45,91.38974,0.2,-2.5929306,0.0,0.0,0.0,0.02,3.0,1007.4,1007.6506,100.0,100.0,100.0,81.0,0.0,0.05859679,13.363711,21.24305,355.36462,0.97099817,22.319998,1.9,3.45,8.1,13.15,0.706,0.709,0.71,0.662
