Date,Hour,grid_id,has_building,Gemiddeld Bouwjaar,Gewogen Gemiddeld Bouwjaar,Voor 1860,1860-1919,1920-1939,1940-1969,1970-1985,1986-2001,Na 2001,LON,LAT,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2022-11-02,19,10861,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.956367802638635,52.40741697343766,11.4565,68.95009,5.9564996,6.429558,0.0,0.0,0.0,0.0,1.0,1015.6,1015.96594,35.4,0.0,9.0,100.0,0.06346123,0.42078578,27.551172,44.50625,186.75348,189.30986,48.239998,11.9065,13.0565,13.5565,13.856501,0.556,0.547,0.47,0.6
2023-03-13,15,16691,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0949110696086795,52.32633589235648,14.2695,60.24954,6.6695,7.0665283,0.0,0.0,0.0,0.0,0.0,991.2,991.43536,18.9,21.0,0.0,0.0,0.20707554,0.64743024,43.58974,62.722702,228.01286,228.25731,86.399994,12.419499,8.5695,4.7194996,6.5695,0.268,0.273,0.244,0.269
2020-06-29,21,16024,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.080172424186335,52.25066021668071,15.5455,65.45755,9.0955,11.299995,0.0,0.0,0.0,0.0,3.0,1008.8,1009.03894,100.0,97.0,98.0,0.0,0.08589032,0.6106795,27.497026,42.77794,223.93918,226.36386,50.399998,17.4955,18.4455,15.5955,10.695499,0.402,0.407,0.479,0.646
2018-03-01,18,2908,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.770660870317084,52.26687643289695,-2.8065,33.451836,-16.706501,-11.48814,0.0,0.0,0.0,0.0,3.0,1006.0,1006.2541,80.4,0.0,87.0,94.0,0.085354894,0.3315974,34.353127,53.042305,84.58823,86.1084,61.920002,-1.9565,0.1435,2.7435,6.3935003,0.367,0.371,0.385,0.397
2022-02-20,21,5049,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.820772264753058,52.29570526172581,10.037001,90.40059,8.537001,1.1799011,1.6,1.6,0.0,0.0,61.0,988.3,988.4195,100.0,100.0,100.0,0.0,0.022754572,0.11836922,58.104046,88.34975,233.05902,233.78372,106.56,8.387,7.337,7.187,7.787,0.43,0.43,0.422,0.402
2020-02-10,20,15333,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.062486049679521,52.35696652298716,5.537,83.64328,2.987,-1.0329628,2.0,2.0,0.0,0.0,61.0,990.6,990.6,100.0,97.0,57.0,41.0,0.024529263,0.14848757,33.96233,52.300453,265.13556,266.44833,73.799995,5.937,7.087,7.487,10.287001,0.758,0.735,0.683,0.627
2018-01-18,10,10861,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.956367802638635,52.40741697343766,4.9564996,83.276276,2.3565,-7.870307,0.0,0.0,0.0,0.0,3.0,984.0,984.36255,82.799995,92.0,0.0,0.0,0.04858794,0.14581698,76.07593,111.78797,291.9525,294.74933,129.95999,4.9564996,4.7565,6.8564997,10.856501,0.729,0.714,0.673,0.598
2023-01-13,10,6409,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.853197284682216,52.268678234698754,8.363,78.07249,4.763,2.6584315,0.0,0.0,0.0,0.0,2.0,1002.3,1002.9086,64.2,43.0,28.0,29.0,0.06395537,0.2415967,30.430117,53.81488,244.04129,248.41205,59.399998,7.513,8.363,8.513,9.613,0.424,0.426,0.421,0.371
2022-02-18,19,14161,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.035956487919299,52.272281838302355,6.9065,63.739998,0.5065,-2.0326118,0.0,0.0,0.0,0.0,1.0,992.2,992.44183,40.5,21.0,36.0,0.0,0.08177017,0.36175895,47.27528,69.68488,253.63501,255.0304,93.96,7.7565,8.0065,7.4564996,9.8065,0.728,0.73,0.705,0.679
2022-12-31,13,3808,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791294973908368,52.31192147794205,13.313,91.83571,12.013,9.6836405,2.2,2.2,0.0,0.0,61.0,1003.4,1003.87854,100.0,100.0,100.0,100.0,0.03749471,0.12494731,29.179993,47.6208,231.009,231.13725,67.32,11.613,8.162999,6.963,11.813,0.757,0.733,0.663,0.609
