,Date,grid_id,LAT,LON,Unnamed: 0,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
0,2022-10-22,4017,52.394804360825034,4.867935930104563,2,15,False,,,,,,,,,,,,,,,,,,,,,16.2305,73.22428,11.4305,14.015205,0.0,0.0,0.0,0.0,2.0,1013.0,1012.76074,57.9,31.0,0.0,100.0,0.12170906,0.49447572,18.218275,29.024128,240.39565,240.2552,40.32,15.580501,13.1305,12.9805,13.6805,0.611,0.601,0.505,0.607
1,2023-06-18,5026,52.36597553199617,4.900360950033722,5,18,False,,,,,,,,,,,,,,,,,,,,,20.65,74.46803,15.95,20.740206,0.0,0.0,0.0,0.0,2.0,1010.3,1010.53485,53.700005,11.0,23.0,100.0,0.122289754,0.62154984,13.37825,22.862123,113.80595,116.16151,32.760002,21.95,19.7,15.0,10.1,0.345,0.438,0.567,0.669
2,2022-08-06,8716,52.391200757221426,5.059538320595051,7,6,True,10.731,0.15,1995.262,2.0,,17.0,,,4.0,,,16.0,5.0,1.0,,,37.0,,40.0,,14.137,79.20466,10.587001,13.041878,0.0,0.0,0.0,0.0,0.0,1027.5,1027.5,10.799999,6.0,9.0,0.0,0.06073116,0.33576465,8.78872,15.192682,304.9921,323.67307,14.759999,13.237,19.087,17.036999,12.037001,0.268,0.373,0.472,0.624
3,2022-06-16,7427,52.360570126590765,4.9917405516522635,8,15,False,,,,,,,,,,,,,,,,,,,,,21.9675,49.98945,11.0675,22.432337,0.0,0.0,0.0,0.0,1.0,1023.8,1023.4447,26.1,1.0,0.0,84.0,0.4315872,1.3200827,5.0142193,6.151683,68.96242,69.44387,20.16,23.9675,16.9675,13.5175,10.0175,0.477,0.54,0.52,0.647
4,2022-05-07,4944,52.37678634280699,4.897413220949254,11,20,False,,,,,,,,,,,,,,,,,,,,,11.565499,84.91924,9.1154995,8.915782,0.0,0.0,0.0,0.0,1.0,1026.6,1025.123,46.5,37.0,22.0,0.0,0.02982841,0.20583212,16.595179,29.308508,24.34109,27.824009,30.599998,15.2155,13.6154995,10.1154995,9.0155,0.48,0.488,0.558,0.673
5,2022-07-06,519,52.41642598244668,4.752974495810269,14,21,False,,,,,,,,,,,,,,,,,,,,,17.2565,86.35465,14.9565,16.162605,0.0,0.0,0.0,0.0,3.0,1021.4,1021.2797,95.100006,39.0,100.0,0.0,0.018547328,0.26887608,18.847641,30.10685,241.47697,243.7414,31.68,17.1565,17.3065,15.9565,12.4065,0.255,0.269,0.269,0.358
6,2023-10-22,4841,52.35336291938354,4.894465491864784,15,15,False,,,,,,,,,,,,,,,,,,,,,13.7415,67.54964,7.8415003,10.798347,0.0,0.0,0.0,0.0,2.0,1007.7,1006.86053,65.7,40.0,0.0,99.0,0.10933602,0.5107415,16.327497,25.49908,255.96373,256.94473,34.56,13.4415,12.7415,14.1414995,13.9915,0.719,0.716,0.616,0.628
7,2022-05-24,8118,52.29930886532942,5.024165571581422,17,12,False,,,,,,,,,,,,,,,,,,,,,14.856501,66.87234,8.7565,11.166867,0.0,0.0,0.0,0.0,0.0,1005.2,1005.4387,14.1,13.0,4.0,0.0,0.29584715,0.56034374,25.38702,34.494312,251.82188,251.75404,49.32,15.6565,14.5565,12.606501,9.356501,0.654,0.572,0.546,0.666
8,2022-03-24,6040,52.41102057704127,4.935733699047351,19,14,False,,,,,,,,,,,,,,,,,,,,,15.2415,57.854813,6.9915004,13.235548,0.9,0.9,0.0,0.0,53.0,1029.8,1028.9464,75.3,17.0,100.0,0.0,0.2387278,0.73076844,8.473393,10.239453,12.26477,10.124612,18.72,14.7415,8.9915,7.8415003,9.1414995,0.511,0.551,0.625,0.667
9,2022-11-23,8211,52.349759315779934,5.027113300665892,20,7,True,10.22,0.575,1975.217,3.0,2.0,11.0,4.0,13.0,24.0,,2.0,14.0,7.0,,2.0,5.0,8.0,,11.0,,6.987,93.99834,6.087,3.2785625,0.0,0.0,0.0,0.0,2.0,995.3,995.3,77.7,77.0,14.0,0.0,0.0,0.060207784,18.709612,32.343952,191.09369,196.82149,31.68,6.187,6.537,10.537001,13.537001,0.675,0.671,0.551,0.599
10,2023-05-11,2987,52.283092649113186,4.838458639259873,21,8,False,,,,,,,,,,,,,,,,,,,,,13.737,79.67697,10.287001,13.568079,0.1,0.1,0.0,0.0,51.0,1015.1,1015.2208,42.6,47.0,0.0,1.0,0.18430552,0.3197453,1.835647,2.1897945,11.3098955,9.462248,10.440001,14.087001,12.637,11.187,8.087001,0.41,0.408,0.383,0.398
11,2023-03-02,7844,52.385795351816014,5.009426926159078,22,14,True,8.089,0.0,1968.361,1.0,,,1.0,,40.0,,7.0,14.0,,1.0,,5.0,,4.0,74.0,,6.05,78.54255,2.6,1.3036156,0.0,0.0,0.0,0.0,0.0,1024.5,1024.751,0.9,1.0,0.0,0.0,0.13395633,0.20182925,20.969807,27.504093,34.50859,37.01997,37.44,6.3,3.7,6.95,9.95,0.632,0.644,0.66,0.634
12,2023-08-07,3775,52.29390345992402,4.862040471935625,23,18,False,,,,,,,,,,,,,,,,,,,,,16.036999,71.509995,10.887,13.947731,0.0,0.0,0.0,0.0,0.0,1016.2,1016.3204,12.299999,9.0,7.0,0.0,0.11743641,0.51970184,16.215992,26.368616,272.54474,274.6986,36.0,16.937,16.036999,16.137,14.637,0.385,0.38,0.281,0.355
13,2022-02-21,7925,52.30651607253664,5.015322384328017,24,18,False,,,,,,,,,,,,,,,,,,,,,7.237,75.1976,3.137,0.47726536,0.0,0.0,0.0,0.0,0.0,1006.9,1006.9,9.6,10.0,1.0,0.0,0.04659684,0.25311404,35.457714,55.51475,311.29526,313.4235,60.479996,6.937,6.687,7.487,9.787001,0.737,0.744,0.716,0.666
14,2022-08-22,8307,52.40201156803226,5.03006102975036,25,22,False,,,,,,,,,,,,,,,,,,,,,18.1695,81.33373,14.919499,18.391304,0.0,0.0,0.0,0.0,0.0,1014.3,1014.89496,7.8,0.0,13.0,0.0,0.01160237,0.3895614,9.726665,23.039999,92.12105,90.0,18.0,19.5195,19.5695,17.9195,12.8195,0.465,0.401,0.452,0.617
15,2022-01-30,5348,52.32633589235648,4.912151866371598,28,7,False,,,,,,,,,,,,,,,,,,,,,5.687,67.01172,0.037,0.62419605,0.0,0.0,0.0,0.0,0.0,1028.9,1028.9,18.0,20.0,0.0,0.0,0.041049287,0.3025918,20.188908,35.426632,320.0637,322.43134,38.519997,5.787,6.887,6.937,10.387,0.655,0.663,0.686,0.674
16,2022-11-14,7311,52.40201156803226,4.9858450934833245,32,6,False,,,,,,,,,,,,,,,,,,,,,3.4565,91.5236,2.2065,0.26410294,0.0,0.0,0.0,0.0,0.0,1013.3,1013.67523,0.0,0.0,0.0,0.0,0.0,0.06653267,9.826088,23.233252,118.442825,130.60121,17.28,4.7064996,9.0065,12.4065,13.7565,0.607,0.608,0.491,0.598
17,2022-11-22,5110,52.364173730194366,4.903308679118192,34,11,False,,,,,,,,,,,,,,,,,,,,,6.624,84.36334,4.174,1.243505,0.0,0.0,0.0,0.0,3.0,991.3,991.0578,90.6,100.0,1.0,0.0,0.057431206,0.15300918,27.381308,40.377815,182.26045,183.06642,52.56,5.674,5.774,10.724,13.474,0.694,0.688,0.586,0.605
18,2022-11-18,3481,52.27408364010417,4.853197284682216,37,10,False,,,,,,,,,,,,,,,,,,,,,8.912999,88.4851,7.113,6.1764994,0.0,0.0,0.0,0.0,2.0,1000.5,1001.1063,57.300003,31.0,49.0,0.0,0.05234034,0.13167155,13.684735,19.917469,178.4926,186.22574,24.84,8.513,9.162999,11.412999,14.462999,0.404,0.404,0.351,0.328
19,2023-03-29,6054,52.30291246893303,4.9386814281318205,40,16,False,,,,,,,,,,,,,,,,,,,,,12.893499,77.70497,9.0935,10.18144,0.0,0.0,0.0,0.0,3.0,1010.0,1010.1209,100.0,17.0,100.0,100.0,0.0996418,0.33203602,16.981165,25.721743,184.86443,186.42865,33.12,10.5435,6.8935003,7.8935003,9.2435,0.684,0.692,0.684,0.654
20,2022-03-20,5109,52.36237192839256,4.903308679118192,41,22,False,,,,,,,,,,,,,,,,,,,,,2.9,88.26547,1.15,-0.8350601,0.0,0.0,0.0,0.0,0.0,1029.2,1029.4547,0.0,0.0,0.0,0.0,0.0005393134,0.08855295,12.303366,26.168804,159.44388,172.09293,20.880001,4.85,7.6,7.85,9.25,0.578,0.593,0.65,0.693
21,2022-01-28,2018,52.403813369834054,4.808981348415181,44,20,False,,,,,,,,,,,,,,,,,,,,,6.661,85.5573,4.411,2.0007133,0.0,0.0,0.0,0.0,3.0,1029.5,1028.872,100.0,20.0,100.0,100.0,0.014785182,0.1416856,22.771244,38.45939,230.77434,234.52458,39.239998,6.061,5.861,6.761,10.411,0.666,0.67,0.69,0.675
22,2022-07-06,1887,52.33894850496912,4.806033619330712,47,16,False,,,,,,,,,,,,,,,,,,,,,17.137,74.11084,12.487,15.08919,0.3,0.3,0.0,0.0,51.0,1024.0,1024.0,100.0,100.0,100.0,100.0,0.10753886,0.5063729,19.386591,28.551426,254.93146,256.13895,39.239998,18.937,16.887,15.237,10.787001,0.543,0.556,0.511,0.645
23,2023-12-23,6029,52.391200757221426,4.935733699047351,48,6,False,,,,,,,,,,,,,,,,,,,,,9.4675,85.56098,7.1675,3.3755794,0.1,0.1,0.0,0.0,51.0,1004.4,1004.0357,100.0,100.0,100.0,100.0,0.027333548,0.1713866,36.78347,56.530315,266.6336,268.90533,66.6,7.6675,7.7175,8.5175,12.4175,0.737,0.731,0.727,0.683
24,2022-05-11,8792,52.41102057704127,5.065433778763989,51,7,False,,,,,,,,,,,,,,,,,,,,,14.037001,76.84647,10.037001,10.568598,0.0,0.0,0.0,0.0,2.0,1010.8,1010.8,56.1,49.0,20.0,0.0,0.11257231,0.37143683,23.966375,33.96233,237.26477,237.99466,39.6,13.187,13.637,10.837001,9.137,0.385,0.462,0.553,0.655
25,2022-11-14,2461,52.277687243707774,4.823719993837527,52,19,False,,,,,,,,,,,,,,,,,,,,,6.55,92.043045,5.35,3.1279702,0.0,0.0,0.0,0.0,3.0,1009.0,1009.3699,90.0,100.0,0.0,0.0,0.0,0.077465475,15.629971,29.024128,151.07367,156.61476,25.919998,7.5,8.7,11.9,14.65,0.358,0.361,0.34,0.328
26,2022-06-02,7100,52.40741697343766,4.977001906229918,53,9,False,,,,,,,,,,,,,,,,,,,,,15.4065,59.906994,7.6565,14.848049,0.0,0.0,0.0,0.0,3.0,1022.6,1022.9633,90.0,100.0,0.0,0.0,0.33997115,0.7025635,3.5455887,4.198285,336.0375,329.03632,18.0,14.7565,12.9565,12.7065,9.7065,0.491,0.478,0.53,0.647
27,2023-12-06,4243,52.27948904550957,4.8767791173579695,55,12,False,,,,,,,,,,,,,,,,,,,,,6.113,76.89576,2.363,2.6179075,0.1,0.1,0.0,0.01,51.0,1014.8,1015.4207,18.6,16.0,7.0,0.0,0.075855315,0.21826565,12.096214,17.373497,323.47104,325.9806,21.96,4.713,3.713,6.363,12.613,0.402,0.405,0.412,0.403
28,2022-04-12,8659,52.400209766230454,5.053642862426113,58,13,False,,,,,,,,,,,,,,,,,,,,,19.137,52.667854,9.237,17.026522,0.0,0.0,0.0,0.0,2.0,1008.6,1008.6,56.4,0.0,44.0,100.0,0.38609105,1.0496727,16.641972,22.322903,141.14662,142.206,33.48,14.537001,8.737,7.887,8.987,0.618,0.635,0.609,0.663
29,2022-08-02,5791,52.35876832478895,4.926890511793944,59,16,False,,,,,,,,,,,,,,,,,,,,,25.5045,57.150406,16.404501,24.13181,0.0,0.0,0.0,0.0,2.0,1014.7,1014.11975,59.4,37.0,1.0,85.0,0.3548387,1.3984271,24.651457,34.025234,241.1893,240.18001,44.639996,24.7545,19.0045,16.654501,11.804501,0.357,0.383,0.476,0.628
30,2022-01-01,2718,52.35876832478895,4.829615452006465,60,7,False,,,,,,,,,,,,,,,,,,,,,11.330501,93.88233,10.3805,8.882078,0.0,0.0,0.0,0.0,3.0,1022.0,1021.8773,100.0,100.0,78.0,96.0,0.0,0.08220708,17.654688,32.090523,219.20718,223.18172,30.599998,9.6805,9.0305,6.9805,11.4305,0.704,0.71,0.694,0.657
31,2023-10-29,8299,52.38759715361782,5.03006102975036,62,22,False,,,,,,,,,,,,,,,,,,,,,10.687,85.6896,8.387,6.540165,0.0,0.0,0.0,0.0,1.0,996.2,996.2,48.9,26.0,23.0,39.0,0.020648237,0.1842761,25.537172,41.28872,220.426,222.1728,45.36,10.437,11.537001,13.187,14.087001,0.718,0.716,0.644,0.62
32,2022-11-01,7430,52.36597553199617,4.9917405516522635,64,20,False,,,,,,,,,,,,,,,,,,,,,13.387,76.22861,9.287001,8.928497,0.0,0.0,0.0,0.0,3.0,1012.4,1012.4,86.4,40.0,34.0,100.0,0.05272277,0.3656006,29.317352,46.367386,204.67685,206.76392,51.12,13.037001,13.887,13.487,13.737,0.573,0.562,0.485,0.602
33,2023-12-28,4925,52.34255210857271,4.897413220949254,65,20,False,,,,,,,,,,,,,,,,,,,,,10.4545,73.42911,5.9045,3.7867184,0.3,0.3,0.0,0.0,51.0,1005.5,1004.8947,100.0,100.0,100.0,96.0,0.062751256,0.33692157,38.723015,60.335182,222.73947,224.27486,69.479996,9.6045,8.7045,8.9545,12.1545,0.711,0.721,0.735,0.713
34,2022-01-09,2978,52.26687643289695,4.838458639259873,67,7,False,,,,,,,,,,,,,,,,,,,,,5.1064997,84.785934,2.7565,0.03739977,0.0,0.0,0.0,0.0,1.0,995.6,996.0891,33.9,25.0,9.0,20.0,0.015259463,0.13404673,23.377836,38.6208,279.75235,281.83362,45.719997,4.5565,5.0565,6.9564996,9.5565,0.419,0.423,0.412,0.393
35,2023-04-11,6483,52.3821917482124,4.953420073554165,69,6,False,,,,,,,,,,,,,,,,,,,,,7.5,76.31102,3.6,1.8774014,0.0,0.0,0.0,0.0,0.0,1009.5,1009.74603,14.1,9.0,9.0,2.0,0.049517233,0.24613285,28.266306,44.784924,263.41815,265.38943,46.079998,7.0,9.1,8.35,9.2,0.681,0.661,0.67,0.645
36,2023-11-05,3901,52.35516472118534,4.864988201020093,70,11,False,,,,,,,,,,,,,,,,,,,,,11.2545,89.883286,9.6545,7.928032,0.5,0.5,0.0,0.0,53.0,973.8,973.2154,100.0,99.0,56.0,83.0,0.05566339,0.13526678,22.253124,36.896046,260.69012,264.40076,38.16,9.3545,9.7545,12.4545,13.9045,0.738,0.735,0.726,0.637
37,2022-06-14,2488,52.32633589235648,4.823719993837527,71,9,False,,,,,,,,,,,,,,,,,,,,,17.15,59.5185,9.2,16.738691,0.1,0.1,0.0,0.0,51.0,1023.9,1024.1412,90.0,100.0,0.0,0.0,0.3472619,0.79256153,4.5536795,5.6920996,288.43503,288.43503,15.119999,16.05,14.85,13.35,10.0,0.55,0.571,0.531,0.655
38,2022-02-28,8118,52.29930886532942,5.024165571581422,72,13,False,,,,,,,,,,,,,,,,,,,,,9.5065,52.09462,0.15650001,4.8671236,0.0,0.0,0.0,0.0,1.0,1029.3,1029.549,25.500002,0.0,0.0,85.0,0.220432,0.5701481,17.414474,22.728518,150.2552,150.59291,31.68,7.4065,4.9564996,7.2565,9.606501,0.686,0.699,0.719,0.691
39,2022-07-27,3218,52.333543099563705,4.844354097428811,77,22,False,,,,,,,,,,,,,,,,,,,,,13.75,79.148575,10.2,12.5979595,0.0,0.0,0.0,0.0,1.0,1020.9,1021.1431,30.000002,0.0,0.0,100.0,0.008136491,0.3283366,8.404285,20.172853,46.73567,55.175446,16.919998,16.7,18.35,16.65,11.6,0.47,0.447,0.488,0.636
40,2023-06-11,4844,52.35876832478895,4.894465491864784,78,21,False,,,,,,,,,,,,,,,,,,,,,22.578499,51.32316,12.028501,21.290043,0.0,0.0,0.0,0.0,0.0,1015.8,1014.74457,7.2000003,0.0,12.0,0.0,0.08912169,1.3334035,13.138765,28.802248,99.46225,108.20858,21.24,23.1285,19.728498,13.3785,9.778501,0.393,0.48,0.589,0.672
41,2023-05-29,5215,52.398407964428635,4.90625640820266,79,6,False,,,,,,,,,,,,,,,,,,,,,11.1305,69.602646,5.7805004,7.178091,0.0,0.0,0.0,0.0,2.0,1026.5,1026.2534,55.2,28.0,0.0,100.0,0.1046892,0.40315098,19.914215,29.09103,40.601215,40.98574,35.28,11.580501,14.080501,12.0305,9.4305,0.521,0.564,0.638,0.677
42,2023-02-22,8596,52.39300255902323,5.047747404257175,82,13,False,,,,,,,,,,,,,,,,,,,,,10.187,83.33445,7.487,8.025509,0.0,0.0,0.0,0.0,2.0,1010.3,1010.3,61.800003,4.0,47.0,100.0,0.13039665,0.20757675,10.365251,13.570615,200.32323,201.80147,23.4,7.737,7.587,7.437,10.187,0.66,0.664,0.665,0.632
43,2022-01-24,8678,52.30831787433844,5.056590591510583,83,10,False,,,,,,,,,,,,,,,,,,,,,3.7,90.56824,2.3,1.3450103,0.0,0.0,0.0,0.0,0.0,1034.9,1035.1555,8.099999,9.0,0.0,0.0,0.039271742,0.07531226,4.198285,8.4042845,149.03632,170.13426,11.879999,4.55,5.65,6.7,10.6,0.658,0.666,0.687,0.654
44,2023-07-10,4934,52.35876832478895,4.897413220949254,86,10,False,,,,,,,,,,,,,,,,,,,,,21.1785,59.885918,13.0785,20.170645,0.1,0.1,0.0,0.0,51.0,1021.6,1020.5334,61.8,34.0,17.0,70.0,0.43288243,1.0089252,19.914217,26.6327,257.4712,256.71512,38.88,21.4285,19.8785,16.0285,10.9785,0.534,0.504,0.524,0.658
45,2022-12-04,7918,52.40741697343766,5.012374655243546,87,19,False,,,,,,,,,,,,,,,,,,,,,2.95,85.15067,0.7,-2.6716475,0.0,0.0,0.0,0.0,3.0,1019.4,1019.6523,100.0,100.0,2.0,100.0,0.01381732,0.11245507,24.735432,37.123665,68.66307,70.15921,41.039997,2.75,4.3,9.25,13.3,0.628,0.631,0.554,0.596
46,2022-09-21,3365,52.23984940586989,4.850249555597749,88,20,False,,,,,,,,,,,,,,,,,,,,,10.887,76.863945,6.987,9.285993,0.0,0.0,0.0,0.0,1.0,1025.8,1025.9235,25.199999,28.0,0.0,0.0,0.0016037711,0.30192196,5.6920996,7.8954163,251.56496,223.1524,7.92,12.337001,14.087001,15.537001,16.587,0.342,0.34,0.249,0.331
47,2023-11-13,6149,52.33894850496912,4.941629157216289,89,17,False,,,,,,,,,,,,,,,,,,,,,12.65,70.14463,7.35,6.934161,0.0,0.0,0.0,0.0,0.0,995.6,995.8383,0.9,1.0,0.0,0.0,0.07438045,0.43762958,34.50746,55.753525,246.64441,248.40462,57.96,10.4,8.45,11.35,13.8,0.726,0.718,0.709,0.635
48,2023-05-12,7606,52.30651607253664,5.000583738905671,91,19,False,,,,,,,,,,,,,,,,,,,,,16.5065,66.77143,10.3065,14.257204,0.0,0.0,0.0,0.0,0.0,1020.4,1020.7613,18.600002,0.0,29.0,4.0,0.08036372,0.62454,16.135872,31.056128,38.65983,44.999897,27.72,17.1565,14.1565,10.9565,9.2065,0.707,0.711,0.676,0.664
49,2023-12-06,1989,52.35156111758174,4.808981348415181,92,21,False,,,,,,,,,,,,,,,,,,,,,0.7805,91.677414,-0.4195,-1.6762168,0.0,0.0,0.0,0.01,1.0,1018.6,1018.47296,33.3,37.0,0.0,0.0,0.0,0.053976893,1.835647,2.8799999,191.30989,360.0,2.52,0.9805,3.7305,7.8805003,13.080501,0.7,0.708,0.717,0.685
50,2023-02-18,8713,52.385795351816014,5.059538320595051,94,8,True,21.5,0.0,0.0,,,,19.0,,,,,,,,,,,,,,9.637,89.75984,8.037001,4.0642967,0.1,0.1,0.0,0.0,51.0,1016.2,1016.2,100.0,100.0,100.0,92.0,0.031679567,0.12293506,34.69847,53.089928,247.42583,249.35294,58.32,8.787001,7.887,6.887,10.287001,0.659,0.651,0.671,0.631
51,2023-01-17,4610,52.268678234698754,4.888570033695846,95,14,False,,,,,,,,,,,,,,,,,,,,,4.6,60.237736,-2.45,0.054742336,0.0,0.0,0.0,0.0,0.0,987.0,987.3643,10.8,10.0,3.0,0.0,0.08706243,0.33815277,14.205182,20.06334,261.2539,260.70676,25.919998,4.7,4.45,7.8,9.5,0.413,0.419,0.422,0.383
52,2023-05-16,6652,52.40561517163585,4.959315531723102,96,20,False,,,,,,,,,,,,,,,,,,,,,8.9,91.871635,7.65,6.3792715,0.0,0.0,0.0,0.0,0.0,1023.9,1024.1483,11.099999,11.0,2.0,0.0,0.015030693,0.092864275,13.104198,23.933908,307.18478,313.7812,21.24,12.1,12.6,11.5,9.3,0.642,0.659,0.669,0.652
53,2022-05-12,5150,52.28129084731138,4.90625640820266,97,16,False,,,,,,,,,,,,,,,,,,,,,15.9,53.809772,6.55,12.00758,0.0,0.0,0.0,0.0,0.0,1017.9,1018.26105,16.8,18.0,1.0,0.0,0.2855605,0.8353859,20.696085,28.202042,256.93066,255.96373,39.96,17.8,14.25,11.45,8.5,0.269,0.241,0.292,0.377
54,2023-11-15,6395,52.367777333797974,4.950472344469697,98,17,True,9.75,0.45,2008.5,,,,1.0,,,,,,,,,,,,1.0,,10.074,75.159645,5.874,5.676282,0.0,0.0,0.0,0.0,2.0,1013.7,1013.4555,73.8,46.0,54.0,0.0,0.039510217,0.30708158,23.110205,38.156605,251.8472,256.35706,38.16,9.974,10.024,11.224,13.774,0.716,0.721,0.709,0.638
55,2022-06-07,7535,52.30291246893303,4.997636009821202,99,8,True,9.625,0.25,2000.462,,,,,,6.0,,,,,,,,,,7.0,,14.15,76.35229,10.05,11.192041,0.0,0.0,0.0,0.0,3.0,1011.7,1011.9409,93.600006,4.0,100.0,100.0,0.12984294,0.38214946,20.49156,28.348713,251.56496,252.25523,39.239998,13.5,13.95,12.85,9.75,0.656,0.623,0.528,0.651
56,2022-04-03,5843,52.31912868514926,4.9298382408784125,103,10,False,,,,,,,,,,,,,,,,,,,,,6.1435003,61.28912,-0.7565,1.662632,0.3,0.20000002,0.07,0.02,71.0,1023.7,1023.82513,74.100006,34.0,62.0,21.0,0.15623966,0.36646128,15.379206,19.881649,327.42596,328.3246,29.88,4.5935,4.8935003,8.143499,9.0935,0.556,0.529,0.595,0.675
57,2022-07-19,8458,52.30291246893303,5.038904217003768,105,14,False,,,,,,,,,,,,,,,,,,,,,34.086998,33.740173,15.887,35.52641,0.0,0.0,0.0,0.0,0.0,1014.9,1014.9,0.6,0.0,1.0,0.0,0.65392023,3.5398774,12.24,16.434305,151.92761,151.1893,24.119999,30.137,20.687,16.036999,11.287001,0.317,0.432,0.491,0.634
58,2023-06-07,7610,52.31372327974385,5.000583738905671,107,16,False,,,,,,,,,,,,,,,,,,,,,18.206501,67.569756,12.106501,15.721418,0.0,0.0,0.0,0.0,0.0,1020.5,1020.85876,0.3,0.0,0.0,1.0,0.2935972,0.67849696,21.53089,28.61264,20.556128,21.399887,39.6,21.3565,15.7065,12.8065,9.7565,0.392,0.498,0.605,0.661
59,2022-09-21,3834,52.400209766230454,4.862040471935625,109,22,False,,,,,,,,,,,,,,,,,,,,,9.8065,90.99858,8.4065,9.0176525,0.0,0.0,0.0,0.0,0.0,1025.6,1025.8474,1.8,2.0,0.0,0.0,0.0,0.10929704,2.5455842,3.396233,224.9999,237.99466,3.2399998,11.5565,13.6565,15.856501,13.6565,0.557,0.521,0.457,0.613
60,2023-04-11,5200,52.37138093740158,4.90625640820266,110,6,False,,,,,,,,,,,,,,,,,,,,,7.5545,75.518036,3.5045,2.128004,0.0,0.0,0.0,0.0,0.0,1009.7,1009.08594,6.8999996,7.0,1.0,0.0,0.049790874,0.25531965,26.795223,43.321327,263.82993,265.71094,46.8,7.2045,9.054501,8.2545,9.054501,0.698,0.687,0.693,0.675
61,2022-10-03,4839,52.349759315779934,4.894465491864784,111,8,False,,,,,,,,,,,,,,,,,,,,,14.498,78.4708,10.798,13.828848,0.0,0.0,0.0,0.0,3.0,1027.2,1026.4685,100.0,100.0,0.0,100.0,0.06323498,0.35581398,6.297428,11.928989,239.03632,275.19434,10.799999,11.498,12.798,13.948,13.748,0.66,0.657,0.499,0.612
62,2023-11-12,2030,52.22903859505906,4.81192907749965,112,13,False,,,,,,,,,,,,,,,,,,,,,9.1935,80.951775,6.0935,6.501115,0.0,0.0,0.0,0.0,1.0,1006.5,1006.74347,39.9,9.0,3.0,100.0,0.08280987,0.22197473,11.753877,15.629971,207.3498,208.92633,24.84,8.4935,8.0935,11.0435,14.8435,0.396,0.403,0.41,0.376
63,2022-08-04,8166,52.391200757221426,5.024165571581422,113,14,True,16.875,0.0,0.0,,,,3.0,,,1.0,,,,,,,,,,,24.15,53.268272,14.05,23.422962,0.0,0.0,0.0,0.0,2.0,1014.1,1014.3332,64.799995,67.0,3.0,9.0,0.378663,1.407089,14.003028,17.566378,313.95847,314.16977,29.519999,26.85,20.6,16.9,12.0,0.281,0.375,0.472,0.624
64,2022-06-16,3413,52.32633589235648,4.850249555597749,114,19,False,,,,,,,,,,,,,,,,,,,,,18.798,69.93981,13.198,18.42124,0.0,0.0,0.0,0.0,1.0,1022.9,1022.18207,29.7,0.0,0.0,99.0,0.08938267,0.6525736,9.565437,17.106628,340.20102,351.52893,17.64,21.748,17.498,13.498,9.998,0.502,0.542,0.523,0.654
65,2022-08-21,3514,52.333543099563705,4.853197284682216,116,9,False,,,,,,,,,,,,,,,,,,,,,19.7675,74.798355,15.1675,19.475803,0.1,0.1,0.0,0.0,51.0,1015.6,1015.2446,64.8,33.0,33.0,51.0,0.25084624,0.5810157,13.891522,18.709612,238.78166,239.98172,30.960001,18.2675,18.567501,17.6175,12.5675,0.542,0.486,0.466,0.625
66,2022-07-10,2728,52.37678634280699,4.829615452006465,120,15,False,,,,,,,,,,,,,,,,,,,,,19.361,71.19392,14.011001,18.381279,0.0,0.0,0.0,0.0,1.0,1025.7,1025.1012,26.4,28.0,2.0,0.0,0.32864913,0.6476258,17.31746,22.79684,290.69553,291.29742,33.839996,21.161001,17.361,15.211,10.861,0.475,0.504,0.503,0.643
67,2022-02-23,4929,52.349759315779934,4.897413220949254,121,8,False,,,,,,,,,,,,,,,,,,,,,5.698,88.51316,3.948,2.1852264,0.0,0.0,0.0,0.0,0.0,1024.0,1023.2476,0.0,0.0,0.0,0.0,0.022027219,0.10544801,14.264361,26.178707,227.04541,238.49579,23.759998,4.998,6.498,7.548,9.748,0.716,0.726,0.723,0.683
68,2022-04-07,4343,52.2884980545186,4.8797268464424395,122,8,False,,,,,,,,,,,,,,,,,,,,,7.413,76.5658,3.563,1.915061,0.1,0.1,0.0,0.0,51.0,981.2,981.7977,0.0,0.0,0.0,0.0,0.057274483,0.24204403,27.362368,44.16277,237.35538,240.71866,51.48,7.263,8.162999,7.163,7.413,0.412,0.374,0.325,0.394
69,2022-12-05,5688,52.31552508154565,4.923942782709474,125,6,False,,,,,,,,,,,,,,,,,,,,,4.7565,90.644844,3.3565,0.864542,0.1,0.1,0.0,0.0,51.0,1019.4,1019.77625,100.0,100.0,100.0,100.0,0.0010610628,0.08044022,16.075521,27.059933,55.954018,56.944176,27.72,3.8065,4.4065,9.106501,13.1565,0.64,0.64,0.585,0.599
