,Date,grid_id,LAT,LON,Unnamed: 0,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
680,2011-09-12,1022,52.23984940586989,4.776556328486022,1006,16,False,,,,,,,,,,,,,,,,,,,,,19.387,74.01548,14.637,14.500372,0.0,0.0,0.0,0.0,1.0,1004.5,1004.61707,41.399998,46.0,0.0,0.0,0.17207374,0.5851121,44.023155,63.874386,230.97432,232.09663,72.0,18.337,16.937,15.937,14.737,0.387,0.393,0.389,0.357
681,2023-07-05,1902,52.36597553199617,4.806033619330712,1007,15,False,,,,,,,,,,,,,,,,,,,,,16.1805,75.42452,11.830501,13.05673,0.1,0.1,0.0,0.0,51.0,1011.1,1010.9805,13.5,9.0,9.0,0.0,0.27122125,0.45239174,26.727423,37.883907,274.63538,273.814,58.679996,16.2305,16.130499,15.9805,10.830501,0.673,0.51,0.538,0.661
682,2023-07-05,2146,52.265074631095146,4.814876806584119,1008,15,False,,,,,,,,,,,,,,,,,,,,,17.1565,73.87147,12.4565,14.469677,0.0,0.0,0.0,0.0,1.0,1011.1,1011.5758,28.2,30.0,2.0,0.0,0.30209938,0.5116856,26.661882,37.095722,272.32147,271.6683,55.44,17.0065,15.7065,16.5065,12.6565,0.375,0.291,0.268,0.369
683,2023-07-16,7160,52.385795351816014,4.979949635314387,1010,13,False,,,,,,,,,,,,,,,,,,,,,21.1,50.932312,10.55,17.028599,0.0,0.0,0.0,0.0,0.0,1012.0,1012.2352,8.700001,3.0,3.0,14.0,0.47645733,1.2283627,35.71265,49.32131,232.78348,232.7118,67.32,21.9,19.15,16.65,11.45,0.503,0.462,0.519,0.646
684,2020-02-23,2909,52.32633589235648,4.835510910175403,1011,12,False,,,,,,,,,,,,,,,,,,,,,11.4805,84.339195,8.9305,4.337224,0.2,0.2,0.0,0.0,51.0,1005.4,1005.27936,100.0,100.0,100.0,96.0,0.06814638,0.21255362,47.066467,73.447945,248.93095,250.23274,95.03999,9.6805,7.9805,7.8805003,9.9805,0.746,0.747,0.712,0.682
685,2023-03-13,5218,52.403813369834054,4.90625640820266,1012,10,False,,,,,,,,,,,,,,,,,,,,,13.487,73.96889,8.937,5.9935093,0.1,0.1,0.0,0.0,51.0,993.2,993.0817,36.0,40.0,0.0,0.0,0.16642357,0.40297353,49.47872,74.71106,228.53966,228.3207,83.520004,9.837001,5.787,5.987,9.487,0.709,0.703,0.682,0.667
686,2018-01-18,2779,52.27948904550957,4.832563181090935,1013,11,False,,,,,,,,,,,,,,,,,,,,,5.65,76.0011,1.75,-3.0783706,0.2,0.2,0.0,0.0,51.0,992.5,992.86505,49.199997,34.0,31.0,0.0,0.074734345,0.21957535,47.24237,70.824905,302.23676,301.91272,124.2,5.4,5.0,6.05,8.9,0.423,0.423,0.408,0.385
687,2023-07-05,6589,52.2921016581222,4.959315531723102,1016,16,False,,,,,,,,,,,,,,,,,,,,,17.0525,72.64959,12.1025,14.398546,0.0,0.0,0.0,0.0,0.0,1011.5,1009.83466,16.5,17.0,2.0,0.0,0.2518847,0.5321138,22.682856,30.96837,270.90936,271.33218,52.199997,17.2525,16.1525,15.9025,10.752501,0.659,0.469,0.538,0.66
688,2023-07-06,5238,52.28489445091499,4.90920413728713,1017,17,False,,,,,,,,,,,,,,,,,,,,,19.763,53.723053,10.113,18.161316,0.0,0.0,0.0,0.0,3.0,1017.8,1018.1559,100.0,78.0,41.0,100.0,0.22373392,1.0669041,11.304229,15.111424,260.83774,257.61926,25.919998,20.813,16.713001,15.912999,10.912999,0.59,0.496,0.537,0.66
689,2023-01-11,8672,52.297507063527625,5.056590591510583,1018,21,False,,,,,,,,,,,,,,,,,,,,,8.7,86.96161,6.65,2.5772357,0.1,0.1,0.0,0.0,51.0,1007.3,1007.4218,100.0,28.0,99.0,66.0,0.02250609,0.14696556,36.152676,55.87427,231.87477,233.64684,66.96,7.55,7.75,8.2,11.35,0.742,0.726,0.7,0.621
690,2017-09-13,5986,52.31372327974385,4.935733699047351,1019,10,False,,,,,,,,,,,,,,,,,,,,,14.9565,64.23183,8.2565,6.942274,0.0,0.0,0.0,0.0,1.0,995.1,995.45416,42.3,27.0,30.0,0.0,0.22511616,0.60892177,51.8225,75.26152,258.37787,258.6901,90.36,14.6565,14.606501,15.5065,14.0065,0.706,0.676,0.48,0.6
691,2018-07-31,395,52.24705661307711,4.747079037641331,1021,12,False,,,,,,,,,,,,,,,,,,,,,23.2435,54.96966,13.6935,21.994398,0.0,0.0,0.0,0.0,0.0,1017.1,1017.33453,10.5,11.0,1.0,0.0,0.482501,1.2839969,23.157824,30.85307,258.34073,258.559,44.639996,24.7435,21.7435,19.8935,14.893499,0.166,0.149,0.233,0.354
692,2022-02-18,2598,52.333543099563705,4.8266677229219965,1022,18,False,,,,,,,,,,,,,,,,,,,,,7.0,65.15541,0.9,-2.4579268,0.0,0.0,0.0,0.0,1.0,989.6,989.8412,37.199997,28.0,20.0,0.0,0.08155663,0.34987348,51.268097,77.33969,261.92688,262.5112,97.56,8.0,8.0,7.6,9.9,0.724,0.72,0.7,0.679
693,2022-02-19,3474,52.26147102749154,4.853197284682216,1023,20,False,,,,,,,,,,,,,,,,,,,,,4.9694996,88.76229,3.2695,-0.827301,1.2,1.1,0.07,0.0,71.0,1002.6,1003.3389,63.9,27.0,66.0,0.0,0.011651244,0.09807265,29.024128,46.33243,223.99501,224.37048,62.639996,5.1695,6.6695,7.3195,7.8195,0.428,0.428,0.413,0.401
694,2023-07-05,1267,52.27588544190598,4.785399515739429,1024,12,False,,,,,,,,,,,,,,,,,,,,,14.5,85.51682,12.1,10.147871,0.4,0.4,0.0,0.0,51.0,1008.6,1008.9596,100.0,12.0,100.0,100.0,0.12897976,0.23938,34.32671,52.085667,260.34018,261.2539,63.72,14.2,15.65,16.55,12.65,0.396,0.285,0.268,0.369
